0	1	N3I	NSF	13442	Ὅρασις	ὁρασις	ορασις	ὅρασις	O/(rasij	o(rasij	orasij	o/(rasij	o(/rasij				O(/RASIS	O(/RASIS
0	5	X		5	ἂν	ἀν	αν	ἄν	a\)n	a)n	an	a/)n	a)/n				A)\N	A)/N
0	5	VAI	AAI3P	895617	ἔκλεψαν	ἐκλεψαν	εκλεψαν	κλέπτω	e/)kleyan	e)kleyan	ekleyan	kle/ptw	kle/ptw				E)/KLEYAN	KLE/PTW
0	5	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
0	5	A1	APN	18179	ἱκανὰ	ἱκανα	ικανα	ἱκανός	i(kana\	i(kana	ikana	i(kano/j	i(kano/j				I(KANA\	I(KANO/S
0	5	RD	DPM	11	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ	e(autoi~j	e(autoij	eautoij	e(autou~	e(autou=			;	E(AUTOI=S	E(AUTOU=
0	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	5	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
0	5	N1M	NPM	9858	τρυγηταὶ	τρυγηται	τρυγηται	τρυγητής	trughtai\	trughtai	trughtai	trughth/j	trughth/j				TRUGHTAI\	TRUGHTH/S
0	5	VBI	AAI3P	895617	εἰσῆλθον	εἰσηλθον	εισηλθον	εἰσέρχομαι	ei)sh~lqon	ei)shlqon	eishlqon	ei)se/rxomai	ei)se/rxomai				EI)SH=LQON	E)/RXOMAI        EI)S
0	5	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
0	5	RP	AS	13	σέ	σε	σε	σέ	se/	se	se	se/	se/			,	SE/	SU/
0	5	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
0	5	X		5	ἂν	ἀν	αν	ἄν	a\)n	a)n	an	a/)n	a)/n				A)\N	A)/N
0	5	VBI	AMI3P	899713	ὑπελίποντο	ὑπελιποντο	υπελιποντο	ὑπολείπω	u(peli/ponto	u(peliponto	upeliponto	u(polei/pw	u(polei/pw				U(PELI/PONTO	LEI/PW           U(PO
0	5	N3D	ASF	13570	ἐπιφυλλίδα	ἐπιφυλλιδα	επιφυλλιδα	ἐπιφυλλίς	e)pifulli/da	e)pifullida	epifullida	e)pifulli/j	e)pifulli/j			;	E)PIFULLI/DA	E)PIFULLI/S
0	6	D		9	πῶς	πως	πως	πῶς	pw~j	pwj	pwj	pw~j	pw=j				PW=S	PW=S
0	6	VCI	API3S	641665	ἐξηρευνήθη	ἐξηρευνηθη	εξηρευνηθη	ἐξερευνάω	e)chreunh/qh	e)chreunhqh	echreunhqh	e)cereuna/w	e)cereuna/w				E)CHREUNH/QH	E)REUNA/W        E)K
0	6	N	NSM	9346	Ησαυ	ησαυ	ησαυ	Ἠσαῦ	Hsau	hsau	hsau	H)sau~	H)sau=				*HSAU	*HSAU
0	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	6	VVI	API3S	641665	κατελήμφθη	κατελημφθη	κατελημφθη	καταλαμβάνω	katelh/mfqh	katelhmfqh	katelhmfqh	katalamba/nw	katalamba/nw				KATELH/MFQH	LAMBA/NW         KATA
0	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
0	6	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
0	6	VP	XMPNPN	9256385	κεκρυμμένα	κεκρυμμενα	κεκρυμμενα	κρύπτω	kekrumme/na	kekrummena	kekrummena	kru/ptw	kru/ptw			.	KEKRUMME/NA	KRU/PTW
0	7	P		8	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj	e(/wj				E(/WS	E(/WS
0	7	RA	GPN	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
0	7	N2N	GPN	18242	ὁρίων	ὁριων	οριων	ὅριον	o(ri/wn	o(riwn	oriwn	o/(rion	o(/rion				O(RI/WN	O(/RION
0	7	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
0	7	VAI	AAI3P	895617	ἐξαπέστειλάν	ἐξαπεστειλαν	εξαπεστειλαν	ἐξαποστέλλω	e)cape/steila/n	e)capesteilan	ecapesteilan	e)caposte/llw	e)caposte/llw				E)CAPE/STEILA/N	STE/LLW          E)K   A)PO
0	7	RP	AS	13	σε	σε	σε	σέ	se	se	se	se/	se/				SE	SU/
0	7	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j	pa=j				PA/NTES	PA=S
0	7	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
0	7	N3	NPM	9858	ἄνδρες	ἀνδρες	ανδρες	ἀνήρ	a/)ndrej	a)ndrej	andrej	a)nh/r	a)nh/r				A)/NDRES	A)NH/R
0	7	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
0	7	N1	GSF	13634	διαθήκης	διαθηκης	διαθηκης	διαθήκη	diaqh/khj	diaqhkhj	diaqhkhj	diaqh/kh	diaqh/kh				DIAQH/KHS	DIAQH/KH
0	7	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			,	SOU	SU/
0	7	VHI	AAI3P	895617	ἀντέστησάν	ἀντεστησαν	αντεστησαν	ἀνθίστημι	a)nte/sthsa/n	a)ntesthsan	antesthsan	a)nqi/sthmi	a)nqi/sthmi				A)NTE/STHSA/N	I(/STHMI         A)NTI
0	7	RP	DS	13	σοι	σοι	σοι	σοί	soi	soi	soi	soi/	soi/				SOI	SU/
0	7	VSI	API3P	903809	ἠδυνάσθησαν	ἠδυνασθησαν	ηδυνασθησαν	δύναμαι	h)duna/sqhsan	h)dunasqhsan	hdunasqhsan	du/namai	du/namai				H)DUNA/SQHSAN	DU/NAMAI
0	7	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
0	7	RP	AS	13	σὲ	σε	σε	σέ	se\	se	se	se/	se/				SE\	SU/
0	7	N3	NPM	9858	ἄνδρες	ἀνδρες	ανδρες	ἀνήρ	a/)ndrej	a)ndrej	andrej	a)nh/r	a)nh/r				A)/NDRES	A)NH/R
0	7	A1	NPM	9859	εἰρηνικοί	εἰρηνικοι	ειρηνικοι	εἰρηνικός	ei)rhnikoi/	ei)rhnikoi	eirhnikoi	ei)rhniko/j	ei)rhniko/j				EI)RHNIKOI/	EI)RHNIKO/S
0	7	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			,	SOU	SU/
0	7	VAI	AAI3P	895617	ἔθηκαν	ἐθηκαν	εθηκαν	τίθημι	e/)qhkan	e)qhkan	eqhkan	ti/qhmi	ti/qhmi				E)/QHKAN	TI/QHMI
0	7	N2N	APN	18178	ἔνεδρα	ἐνεδρα	ενεδρα	ἔνεδρον	e/)nedra	e)nedra	enedra	e/)nedron	e)/nedron				E)/NEDRA	E)/NEDRON
0	7	P		8	ὑποκάτω	ὑποκατω	υποκατω	ὑποκάτω	u(poka/tw	u(pokatw	upokatw	u(poka/tw	u(poka/tw				U(POKA/TW	U(POKA/TW
0	7	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			,	SOU	SU/
0	7	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
0	7	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/	ei)mi/				E)/STIN	EI)MI/
0	7	N3I	NSF	13442	σύνεσις	συνεσις	συνεσις	σύνεσις	su/nesij	sunesij	sunesij	su/nesij	su/nesij				SU/NESIS	SU/NESIS
0	7	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j	au)to/j			.	AU)TOI=S	AU)TO/S
0	8	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
0	8	RD	DSF	11	ἐκείνῃ	ἐκεινη	εκεινη	ἐκεῖνος	e)kei/nh|	e)keinh	ekeinh	e)kei~noj	e)kei=noj				E)KEI/NH|	E)KEI=NOS
0	8	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
0	8	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra			,	H(ME/RA|	H(ME/RA
0	8	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
0	8	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj			,	KU/RIOS	KU/RIOS
0	8	VF2	FAI1S	600193	ἀπολῶ	ἀπολω	απολω	ἀπόλλυμι	a)polw~	a)polw	apolw	a)po/llumi	a)po/llumi				A)POLW=	O)LLU/W          A)PO
0	8	A1	APM	9987	σοφοὺς	σοφους	σοφους	σοφός	sofou\j	sofouj	sofouj	sofo/j	sofo/j				SOFOU\S	SOFO/S
0	8	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
0	8	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
0	8	N1A	GSF	13634	Ιδουμαίας	ιδουμαιας	ιδουμαιας	Ἰδουμαία	Idoumai/aj	idoumaiaj	idoumaiaj	I)doumai/a	I)doumai/a				*IDOUMAI/AS	*IDOUMAI/A
0	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	8	N3I	ASF	13570	σύνεσιν	συνεσιν	συνεσιν	σύνεσις	su/nesin	sunesin	sunesin	su/nesij	su/nesij				SU/NESIN	SU/NESIS
0	8	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
0	8	N3E	GSN	17730	ὄρους	ὀρους	ορους	ὄρος	o/)rouj	o)rouj	orouj	o/)roj	o)/roj				O)/ROUS	O)/ROS
0	8	N	GSM	9538	Ησαυ	ησαυ	ησαυ	Ἠσαῦ	Hsau	hsau	hsau	H)sau~	H)sau=			·	*HSAU	*HSAU
0	9	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	9	VC	FPI3P	903297	πτοηθήσονται	πτοηθησονται	πτοηθησονται	πτοέω	ptohqh/sontai	ptohqhsontai	ptohqhsontai	ptoe/w	ptoe/w				PTOHQH/SONTAI	PTOE/W
0	9	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
0	9	N1M	NPM	9858	μαχηταί	μαχηται	μαχηται	μαχητής	maxhtai/	maxhtai	maxhtai	maxhth/j	maxhth/j				MAXHTAI/	MAXHTH/S
0	9	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=				SOU	SU/
0	9	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
0	9	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
0	9	N	GS	5442	Θαιμαν	θαιμαν	θαιμαν	Θαιμάν	Qaiman	qaiman	qaiman	Qaima/n	Qaima/n			,	*QAIMAN	*QAIMAN
0	9	C		4	ὅπως	ὁπως	οπως	ὅπως	o/(pwj	o(pwj	opwj	o/(pwj	o(/pwj				O(/PWS	O(/PWS
0	9	VC	APS3S	641793	ἐξαρθῇ	ἐξαρθη	εξαρθη	ἐξαίρω	e)carqh~|	e)carqh	ecarqh	e)cai/rw	e)cai/rw				E)CARQH=|	AI)/RW           E)K
0	9	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a/)nqrwpoj	a)nqrwpoj	anqrwpoj	a/)nqrwpoj	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
0	9	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
0	9	N3E	GSN	17730	ὄρους	ὀρους	ορους	ὄρος	o/)rouj	o)rouj	orouj	o/)roj	o)/roj				O)/ROUS	O)/ROS
0	9	N	GSM	9538	Ησαυ	ησαυ	ησαυ	Ἠσαῦ	Hsau	hsau	hsau	H)sau~	H)sau=				*HSAU	*HSAU
0	10	P		8	διὰ	δια	δια	διά	dia\	dia	dia	dia/	dia/				DIA\	DIA/
0	10	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
0	10	N1	ASF	13570	σφαγὴν	σφαγην	σφαγην	σφαγή	sfagh\n	sfaghn	sfaghn	sfagh/	sfagh/				SFAGH\N	SFAGH/
0	10	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
0	10	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
0	10	N1A	ASF	13570	ἀσέβειαν	ἀσεβειαν	ασεβειαν	ἀσέβεια	a)se/beian	a)sebeian	asebeian	a)se/beia	a)se/beia				A)SE/BEIAN	A)SE/BEIA
0	10	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
0	10	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
0	10	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
