1	1	N3M	NSN	17538	Λῆμμα	λημμα	λημμα	λῆμμα	Lh~mma	lhmma	lhmma	lh~mma	lh=mma				LH=MMA	LH=MMA
1	4	N2	NSM	9346	λαὸς	λαος	λαος	λαός	lao\j	laoj	laoj	lao/j	lao/j				LAO\S	LAO/S
1	4	P		8	ἐφ	ἐφ	εφ	ἐπί	e)f	e)f	ef	e)pi/	e)pi/				E)F'	E)PI/
1	4	RR	ASM	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j	o(/j				O(\N	O(/S
1	4	VK	XMI3S	638081	παρατέτακται	παρατετακται	παρατετακται	παρατάσσω	parate/taktai	paratetaktai	paratetaktai	parata/ssw	parata/ssw				PARATE/TAKTAI	TA/SSW           PARA
1	4	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
1	4	P		8	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj	e(/wj				E(/WS	E(/WS
1	4	N3W	GSM	9538	αἰῶνος	αἰωνος	αιωνος	αἰών	ai)w~noj	ai)wnoj	aiwnoj	ai)w/n	ai)w/n			.	AI)W=NOS	AI)W/N
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	N2	NPM	9858	ὀφθαλμοὶ	ὀφθαλμοι	οφθαλμοι	ὀφθαλμός	o)fqalmoi\	o)fqalmoi	ofqalmoi	o)fqalmo/j	o)fqalmo/j				O)FQALMOI\	O)FQALMO/S
1	5	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	5	VF	FMI3P	899201	ὄψονται	ὀψονται	οψονται	ὁράω	o/)yontai	o)yontai	oyontai	o(ra/w	o(ra/w			,	O)/YONTAI	O(RA/W
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	RP	NP	13	ὑμεῖς	ὑμεις	υμεις	ὑμεῖς	u(mei~j	u(meij	umeij	u(mei~j	u(mei=j				U(MEI=S	SU/
1	5	VF2	FAI2P	895105	ἐρεῖτε	ἐρειτε	ερειτε	ἐρέω	e)rei~te	e)reite	ereite	e)re/w	e)re/w				E)REI=TE	EI)=PON
1	5	VCI	API3S	641665	Ἐμεγαλύνθη	ἐμεγαλυνθη	εμεγαλυνθη	μεγαλύνω	E)megalu/nqh	e)megalunqh	emegalunqh	megalu/nw	megalu/nw				E)MEGALU/NQH	MEGALU/NW
1	5	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
1	5	D		9	ὑπεράνω	ὑπερανω	υπερανω	ὑπεράνω	u(pera/nw	u(peranw	uperanw	u(pera/nw	u(pera/nw				U(PERA/NW	U(PERA/NW
1	5	RA	GPN	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
1	5	N2N	GPN	18242	ὁρίων	ὁριων	οριων	ὅριον	o(ri/wn	o(riwn	oriwn	o/(rion	o(/rion				O(RI/WN	O(/RION
1	5	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	5	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l			.	*ISRAHL	*I)SRAH/L
1	6	N2	NSM	9346	Υἱὸς	υἱος	υιος	υἱός	Ui(o\j	ui(oj	uioj	ui(o/j	ui(o/j				UI(O\S	UI(O/S
1	6	V1	PAI3S	631937	δοξάζει	δοξαζει	δοξαζει	δοξάζω	doca/zei	docazei	docazei	doca/zw	doca/zw				DOCA/ZEI	DOCA/ZW
1	6	N3	ASM	9474	πατέρα	πατερα	πατερα	πατήρ	pate/ra	patera	patera	path/r	path/r				PATE/RA	PATH/R
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	N2	NSM	9346	δοῦλος	δουλος	δουλος	δοῦλος	dou~loj	douloj	douloj	dou~loj	dou=loj				DOU=LOS	DOU=LOS
1	6	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	6	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος	ku/rion	kurion	kurion	ku/rioj	ku/rioj				KU/RION	KU/RIOS
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			.	AU)TOU=	AU)TO/S
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
1	6	N3	NSM	9346	πατήρ	πατηρ	πατηρ	πατήρ	path/r	pathr	pathr	path/r	path/r				PATH/R	PATH/R
1	6	V9	PAI1S	599169	εἰμι	εἰμι	ειμι	εἰμί	ei)mi	ei)mi	eimi	ei)mi/	ei)mi/				EI)MI	EI)MI/
1	6	RP	NS	13	ἐγώ	ἐγω	εγω	ἐγώ	e)gw/	e)gw	egw	e)gw/	e)gw/			,	E)GW/	E)GW/
1	6	D		9	ποῦ	που	που	ποῦ	pou~	pou	pou	pou~	pou=				POU=	POU=
1	6	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
1	6	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	6	N1S	NSF	13442	δόξα	δοξα	δοξα	δόξα	do/ca	doca	doca	do/ca	do/ca				DO/CA	DO/CA
1	6	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			;	MOU	E)GW/
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
1	6	N2	NSM	9346	κύριός	κυριος	κυριος	κύριος	ku/rio/j	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIO/S	KU/RIOS
1	6	V9	PAI1S	599169	εἰμι	εἰμι	ειμι	εἰμί	ei)mi	ei)mi	eimi	ei)mi/	ei)mi/				EI)MI	EI)MI/
1	6	RP	NS	13	ἐγώ	ἐγω	εγω	ἐγώ	e)gw/	e)gw	egw	e)gw/	e)gw/			,	E)GW/	E)GW/
1	6	D		9	ποῦ	που	που	ποῦ	pou~	pou	pou	pou~	pou=				POU=	POU=
1	6	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
1	6	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	6	N2	NSM	9346	φόβος	φοβος	φοβος	φόβος	fo/boj	foboj	foboj	fo/boj	fo/boj				FO/BOS	FO/BOS
1	6	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			;	MOU	E)GW/
1	6	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gei	legei	legei	le/gw	le/gw				LE/GEI	LE/GW
1	6	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
1	6	N3R	NSM	9346	παντοκράτωρ	παντοκρατωρ	παντοκρατωρ	παντοκράτωρ	pantokra/twr	pantokratwr	pantokratwr	pantokra/twr	pantokra/twr			.	PANTOKRA/TWR	PANTOKRA/TWR
1	6	RP	NP	13	ὑμεῖς	ὑμεις	υμεις	ὑμεῖς	u(mei~j	u(meij	umeij	u(mei~j	u(mei=j				U(MEI=S	SU/
1	6	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	6	N3V	NPM	9858	ἱερεῖς	ἱερεις	ιερεις	ἱερεύς	i(erei~j	i(ereij	iereij	i(ereu/j	i(ereu/j				I(EREI=S	I(EREU/S
1	6	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	6	V1	PAPNPM	5055937	φαυλίζοντες	φαυλιζοντες	φαυλιζοντες	φαυλίζω	fauli/zontej	faulizontej	faulizontej	fauli/zw	fauli/zw				FAULI/ZONTES	FAULI/ZW
1	6	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
1	6	N3M	ASN	17666	ὄνομά	ὀνομα	ονομα	ὄνομα	o/)noma/	o)noma	onoma	o/)noma	o)/noma				O)/NOMA/	O)/NOMA
1	6	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			·	MOU	E)GW/
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	VAI	AAI2P	895617	εἴπατε	εἰπατε	ειπατε	ἔπω	ei/)pate	ei)pate	eipate	e/)pw	e)/pw				EI)/PATE	EI)=PON
1	6	P		8	Ἐν	ἐν	εν	ἐν	E)n	e)n	en	e)n	e)n				E)N	E)N
1	6	RI	DSN	12	τίνι	τινι	τινι	τίς	ti/ni	tini	tini	ti/j	ti/j				TI/NI	TI/S
1	6	VAI	AAI1P	862849	ἐφαυλίσαμεν	ἐφαυλισαμεν	εφαυλισαμεν	φαυλίζω	e)fauli/samen	e)faulisamen	efaulisamen	fauli/zw	fauli/zw				E)FAULI/SAMEN	FAULI/ZW
1	6	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
1	6	N3M	ASN	17666	ὄνομά	ὀνομα	ονομα	ὄνομα	o/)noma/	o)noma	onoma	o/)noma	o)/noma				O)/NOMA/	O)/NOMA
1	6	RP	GS	13	σου	σου	σου	σοῦ	sou	sou	sou	sou~	sou=			;	SOU	SU/
1	7	V1	PAPNPM	5055937	προσάγοντες	προσαγοντες	προσαγοντες	προσάγω	prosa/gontej	prosagontej	prosagontej	prosa/gw	prosa/gw				PROSA/GONTES	A)/GW            PROS
1	7	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
1	7	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
1	7	N2N	ASN	17666	θυσιαστήριόν	θυσιαστηριον	θυσιαστηριον	θυσιαστήριον	qusiasth/rio/n	qusiasthrion	qusiasthrion	qusiasth/rion	qusiasth/rion				QUSIASTH/RIO/N	QUSIASTH/RION
1	7	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	7	N2	APM	9986	ἄρτους	ἀρτους	αρτους	ἄρτος	a/)rtouj	a)rtouj	artouj	a/)rtoj	a)/rtoj				A)/RTOUS	A)/RTOS
1	7	VDI	APPAPM	5131201	ἠλισγημένους	ἠλισγημενους	ηλισγημενους	ἀλισγέω	h)lisghme/nouj	h)lisghmenouj	hlisghmenouj	a)lisge/w	a)lisge/w			.	H)LISGHME/NOUS	A)LISGE/W
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	VAI	AAI2P	895617	εἴπατε	εἰπατε	ειπατε	ἔπω	ei/)pate	ei)pate	eipate	e/)pw	e)/pw				EI)/PATE	EI)=PON
1	7	P		8	Ἐν	ἐν	εν	ἐν	E)n	e)n	en	e)n	e)n				E)N	E)N
1	7	RI	DSN	12	τίνι	τινι	τινι	τίς	ti/ni	tini	tini	ti/j	ti/j				TI/NI	TI/S
1	7	VAI	API1P	871041	ἠλισγήσαμεν	ἠλισγησαμεν	ηλισγησαμεν	ἀλισγέω	h)lisgh/samen	h)lisghsamen	hlisghsamen	a)lisge/w	a)lisge/w				H)LISGH/SAMEN	A)LISGE/W
1	7	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός	au)tou/j	au)touj	autouj	au)to/j	au)to/j			;	AU)TOU/S	AU)TO/S
1	7	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	7	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	7	V1	PAN	304513	λέγειν	λεγειν	λεγειν	λέγω	le/gein	legein	legein	le/gw	le/gw				LE/GEIN	LE/GW
1	7	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma~j	u(maj	umaj	u(ma~j	u(ma=j				U(MA=S	SU/
1	7	N1A	NSF	13442	Τράπεζα	τραπεζα	τραπεζα	τράπεζα	Tra/peza	trapeza	trapeza	tra/peza	tra/peza				TRA/PEZA	TRA/PEZA
1	7	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj	ku/rioj				KURI/OU	KU/RIOS
1	7	V4	PPPNSF	6899137	ἐξουδενωμένη	ἐξουδενωμενη	εξουδενωμενη	ἐξουδενόω	e)coudenwme/nh	e)coudenwmenh	ecoudenwmenh	e)coudeno/w	e)coudeno/w				E)COUDENWME/NH	E)COUDENO/W
1	7	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/	ei)mi/				E)STI\N	EI)MI/
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	7	V7	PPPAPN	9323969	ἐπιτιθέμενα	ἐπιτιθεμενα	επιτιθεμενα	ἐπιτίθημι	e)pitiqe/mena	e)pitiqemena	epitiqemena	e)piti/qhmi	e)piti/qhmi				E)PITIQE/MENA	TI/QHMI          E)PI
1	7	N3M	APN	18178	βρώματα	βρωματα	βρωματα	βρῶμα	brw/mata	brwmata	brwmata	brw~ma	brw=ma				BRW/MATA	BRW=MA
1	7	V4	PPPAPN	9323969	ἐξουδενωμένα	ἐξουδενωμενα	εξουδενωμενα	ἐξουδενόω	e)coudenwme/na	e)coudenwmena	ecoudenwmena	e)coudeno/w	e)coudeno/w			.	E)COUDENWME/NA	E)COUDENO/W
1	8	C		4	διότι	διοτι	διοτι	διότι	dio/ti	dioti	dioti	dio/ti	dio/ti				DIO/TI	DIO/TI
1	8	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a\n	e)an	ean	e)a/n	e)a/n				E)A\N	E)A/N
1	8	VB	AAS2P	895745	προσαγάγητε	προσαγαγητε	προσαγαγητε	προσάγω	prosaga/ghte	prosagaghte	prosagaghte	prosa/gw	prosa/gw				PROSAGA/GHTE	A)/GW            PROS
1	8	A1	ASM	9475	τυφλὸν	τυφλον	τυφλον	τυφλός	tuflo\n	tuflon	tuflon	tuflo/j	tuflo/j				TUFLO\N	TUFLO/S
