1	1	RD	NPM	11	Οὗτοι	οὑτοι	ουτοι	οὗτος	Ou~(toi	ou(toi	outoi	ou~(toj	ou(=toj				OU(=TOI	OU(=TOS
1	4	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	4	VA	AAPASM	4860865	κατοικήσαντα	κατοικησαντα	κατοικησαντα	κατοικέω	katoikh/santa	katoikhsanta	katoikhsanta	katoike/w	katoike/w				KATOIKH/SANTA	OI)KE/W          KATA
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	N	DS	5506	Εσεβων	εσεβων	εσεβων	Εσεβων	Esebwn	esebwn	esebwn	Esebwn	Esebwn				*ESEBWN	*ESEBWN
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	N	ASM	9474	Ωγ	ωγ	ωγ	Ωγ	Wg	wg	wg	Wg	Wg				*WG	*WG
1	4	N3V	ASM	9474	βασιλέα	βασιλεα	βασιλεα	βασιλεύς	basile/a	basilea	basilea	basileu/j	basileu/j				BASILE/A	BASILEU/S
1	4	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	4	N	GS	5442	Βασαν	βασαν	βασαν	Βασαν	Basan	basan	basan	Basan	Basan				*BASAN	*BASAN
1	4	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	4	VA	AAPASM	4860865	κατοικήσαντα	κατοικησαντα	κατοικησαντα	κατοικέω	katoikh/santa	katoikhsanta	katoikhsanta	katoike/w	katoike/w				KATOIKH/SANTA	OI)KE/W          KATA
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	N	DS	5506	Ασταρωθ	ασταρωθ	ασταρωθ	Ασταρωθ	Astarwq	astarwq	astarwq	Astarwq	Astarwq				*ASTARWQ	*ASTARWQ
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	N	DS	5506	Εδραιν	εδραιν	εδραιν	Εδραϊν	Edrain	edrain	edrain	Edrai:n	Edrai:n				*EDRAI+N	*EDRAI+N
1	5	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	5	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	5	D		9	πέραν	περαν	περαν	πέραν	pe/ran	peran	peran	pe/ran	pe/ran				PE/RAN	PE/RAN
1	5	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	5	N1M	GSM	9538	Ιορδάνου	ιορδανου	ιορδανου	Ἰορδάνης	Iorda/nou	iordanou	iordanou	I)orda/nhj	I)orda/nhj				*IORDA/NOU	*I)ORDA/NHS
1	5	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	5	N1	DSF	13698	γῇ	γη	γη	γῆ	gh~|	gh	gh	gh~	gh=				GH=|	GH=
1	5	N	GS	5442	Μωαβ	μωαβ	μωαβ	Μωαβ	Mwab	mwab	mwab	Mwab	Mwab				*MWAB	*MWAB
1	5	VAI	AMI3S	637569	ἤρξατο	ἠρξατο	ηρξατο	ἄρχω	h/)rcato	h)rcato	hrcato	a/)rxw	a)/rxw				H)/RCATO	A)/RXW
1	5	N1M	NSM	9346	Μωϋσῆς	μωϋσης	μωυσης	Μωσεύς	Mwu:sh~j	mwu:shj	mwushj	Mwseu/j	Mwseu/j				*MWUSH=S	*MWUSH=S
1	5	VA	AAN	306049	διασαφῆσαι	διασαφησαι	διασαφησαι	διασαφέω	diasafh~sai	diasafhsai	diasafhsai	diasafe/w	diasafe/w				DIASAFH=SAI	SAFE/W           DIA
1	5	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	5	N2	ASM	9474	νόμον	νομον	νομον	νόμος	no/mon	nomon	nomon	no/moj	no/moj				NO/MON	NO/MOS
1	5	RD	ASM	11	τοῦτον	τουτον	τουτον	οὗτος	tou~ton	touton	touton	ou~(toj	ou(=toj				TOU=TON	OU(=TOS
1	5	V1	PAPNSM	4793793	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw	le/gw				LE/GWN	LE/GW
1	6	N2	NSM	9346	Κύριος	κυριος	κυριος	κύριος	Ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
1	6	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	6	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j	qeo/j				QEO\S	QEO/S
1	6	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν	h(mw~n	h(mwn	hmwn	h(mw~n	h(mw=n				H(MW=N	E)GW/
1	6	VAI	AAI3S	633473	ἐλάλησεν	ἐλαλησεν	ελαλησεν	λαλέω	e)la/lhsen	e)lalhsen	elalhsen	lale/w	lale/w				E)LA/LHSEN	LALE/W
1	6	RP	DP	13	ἡμῖν	ἡμιν	ημιν	ἡμῖν	h(mi~n	h(min	hmin	h(mi~n	h(mi=n				H(MI=N	E)GW/
1	6	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	6	N	DSF	13698	Χωρηβ	χωρηβ	χωρηβ	Χωρηβ	Xwrhb	xwrhb	xwrhb	Xwrhb	Xwrhb				*XWRHB	*XWRHB
1	6	V1	PAPNSM	4793793	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw	le/gw				LE/GWN	LE/GW
1	6	V4	PMD3S	636097	Ἱκανούσθω	ἱκανουσθω	ικανουσθω	ἱκανόω	I(kanou/sqw	i(kanousqw	ikanousqw	i(kano/w	i(kano/w				I(KANOU/SQW	I(KANO/W
1	6	RP	DP	13	ὑμῖν	ὑμιν	υμιν	ὑμῖν	u(mi~n	u(min	umin	u(mi~n	u(mi=n				U(MI=N	SU/
1	6	V2	PAN	304513	κατοικεῖν	κατοικειν	κατοικειν	κατοικέω	katoikei~n	katoikein	katoikein	katoike/w	katoike/w				KATOIKEI=N	OI)KE/W          KATA
1	6	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	6	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	6	N3E	DSN	17794	ὄρει	ὀρει	ορει	ὄρος	o/)rei	o)rei	orei	o/)roj	o)/roj				O)/REI	O)/ROS
1	6	RD	DSN	11	τούτῳ	τουτω	τουτω	οὗτος	tou/tw|	toutw	toutw	ou~(toj	ou(=toj			·	TOU/TW|	OU(=TOS
1	7	VD	APD2P	903873	ἐπιστράφητε	ἐπιστραφητε	επιστραφητε	ἐπιστρέφω	e)pistra/fhte	e)pistrafhte	epistrafhte	e)pistre/fw	e)pistre/fw				E)PISTRA/FHTE	STRE/FW          E)PI
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	VA	AAD2P	895681	ἀπάρατε	ἀπαρατε	απαρατε	ἀπαίρω	a)pa/rate	a)parate	aparate	a)pai/rw	a)pai/rw				A)PA/RATE	AI)/RW           A)PO
1	7	RP	NP	13	ὑμεῖς	ὑμεις	υμεις	ὑμεῖς	u(mei~j	u(meij	umeij	u(mei~j	u(mei=j				U(MEI=S	SU/
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	V1	PMD2P	898241	εἰσπορεύεσθε	εἰσπορευεσθε	εισπορευεσθε	εἰσπορεύομαι	ei)sporeu/esqe	ei)sporeuesqe	eisporeuesqe	ei)sporeu/omai	ei)sporeu/omai				EI)SPOREU/ESQE	POREU/OMAI       EI)S
1	7	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	7	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος	o/)roj	o)roj	oroj	o/)roj	o)/roj				O)/ROS	O)/ROS
1	7	N2	GPM	10050	Αμορραίων	αμορραιων	αμορραιων	Ἀμορραῖος	Amorrai/wn	amorraiwn	amorraiwn	A)morrai~oj	A)morrai=oj				*AMORRAI/WN	*A)MORRAI=OS
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
1	7	A3	APM	9987	πάντας	παντας	παντας	πᾶς	pa/ntaj	pantaj	pantaj	pa~j	pa=j				PA/NTAS	PA=S
1	7	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
1	7	A1B	APM	9987	περιοίκους	περιοικους	περιοικους	περίοικος	perioi/kouj	perioikouj	perioikouj	peri/oikoj	peri/oikoj				PERIOI/KOUS	PERI/OIKOS
1	7	N	GSF	13634	Αραβα	αραβα	αραβα	Ἀραβά	Araba	araba	araba	A)raba/	A)raba/				*ARABA	*A)RABA/
1	7	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	7	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος	o/)roj	o)roj	oroj	o/)roj	o)/roj				O)/ROS	O)/ROS
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	N2N	ASN	17666	πεδίον	πεδιον	πεδιον	πεδίον	pedi/on	pedion	pedion	pedi/on	pedi/on				PEDI/ON	PEDI/ON
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
1	7	N3B	ASM	9474	λίβα	λιβα	λιβα	λίψ	li/ba	liba	liba	li/y	li/y				LI/BA	LI/Y
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	A1A	ASF	13571	παραλίαν	παραλιαν	παραλιαν	παράλιος	parali/an	paralian	paralian	para/lioj	para/lioj			,	PARALI/AN	PARA/LIOS
1	7	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=				GH=N	GH=
1	7	N2	GPM	10050	Χαναναίων	χαναναιων	χαναναιων	Χαναναῖος	Xananai/wn	xananaiwn	xananaiwn	Xananai~oj	Xananai=oj				*XANANAI/WN	*XANANAI=OS
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	N2	ASM	9474	Ἀντιλίβανον	ἀντιλιβανον	αντιλιβανον	Ἀντιλίβανος	A)ntili/banon	a)ntilibanon	antilibanon	A)ntili/banoj	A)ntili/banoj				*A)NTILI/BANON	*A)NTILI/BANOS
1	7	P		8	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj	e(/wj				E(/WS	E(/WS
1	7	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	7	N2	GSM	9538	ποταμοῦ	ποταμου	ποταμου	ποταμός	potamou~	potamou	potamou	potamo/j	potamo/j				POTAMOU=	POTAMO/S
1	7	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	7	A1	GSM	9539	μεγάλου	μεγαλου	μεγαλου	μέγας	mega/lou	megalou	megalou	me/gaj	me/gaj				MEGA/LOU	ME/GAS
1	7	N1M	GSM	9538	Εὐφράτου	εὐφρατου	ευφρατου	Εὐφράτης	Eu)fra/tou	eu)fratou	eufratou	Eu)fra/thj	Eu)fra/thj			.	*EU)FRA/TOU	*EU)FRA/THS
1	8	VB	AAD2P	895681	ἴδετε	ἰδετε	ιδετε	ὁράω	i/)dete	i)dete	idete	o(ra/w	o(ra/w				I)/DETE	O(RA/W
1	8	VX	XAI1S	601217	παραδέδωκα	παραδεδωκα	παραδεδωκα	παραδίδωμι	parade/dwka	paradedwka	paradedwka	paradi/dwmi	paradi/dwmi				PARADE/DWKA	DI/DWMI          PARA
1	8	P		8	ἐνώπιον	ἐνωπιον	ενωπιον	ἐνώπιος	e)nw/pion	e)nwpion	enwpion	e)nw/pioj	e)nw/pioj				E)NW/PION	E)NW/PION
1	8	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	8	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	8	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=			·	GH=N	GH=
1	8	VC	APPNPM	5065665	εἰσπορευθέντες	εἰσπορευθεντες	εισπορευθεντες	εἰσπορεύομαι	ei)sporeuqe/ntej	ei)sporeuqentej	eisporeuqentej	ei)sporeu/omai	ei)sporeu/omai				EI)SPOREUQE/NTES	POREU/OMAI       EI)S
1	8	VA	AAD2P	895681	κληρονομήσατε	κληρονομησατε	κληρονομησατε	κληρονομέω	klhronomh/sate	klhronomhsate	klhronomhsate	klhronome/w	klhronome/w				KLHRONOMH/SATE	KLHRONOME/W
1	8	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	8	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=			,	GH=N	GH=
1	8	RR	ASF	14	ἣν	ἡν	ην	ὅς	h\(n	h(n	hn	o/(j	o(/j				H(\N	O(/S
1	8	VAI	AAI1S	600705	ὤμοσα	ὠμοσα	ωμοσα	ὀμνύω	w/)mosa	w)mosa	wmosa	o)mnu/w	o)mnu/w				W)/MOSA	O)/MNUMI
1	8	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	8	N3	DPM	10114	πατράσιν	πατρασιν	πατρασιν	πατήρ	patra/sin	patrasin	patrasin	path/r	path/r				PATRA/SIN	PATH/R
1	8	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	8	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	8	N	DSM	9602	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ	Abraam	abraam	abraam	A)braa/m	A)braa/m				*ABRAAM	*A)BRAA/M
1	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	8	N	DSM	9602	Ισαακ	ισαακ	ισαακ	Ἰσαάκ	Isaak	isaak	isaak	I)saa/k	I)saa/k				*ISAAK	*ISAAK
1	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	8	N	DSM	9602	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	Iakwb	iakwb	iakwb	I)akw/b	I)akw/b				*IAKWB	*I)AKW/B
1	8	VO	AAN	306049	δοῦναι	δουναι	δουναι	δίδωμι	dou~nai	dounai	dounai	di/dwmi	di/dwmi				DOU=NAI	DI/DWMI
1	8	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j	au)to/j				AU)TOI=S	AU)TO/S
1	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	8	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	8	N3M	DSN	17794	σπέρματι	σπερματι	σπερματι	σπέρμα	spe/rmati	spermati	spermati	spe/rma	spe/rma				SPE/RMATI	SPE/RMA
1	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
1	8	P		8	μετ	μετ	μετ	μετά	met	met	met	meta/	meta/				MET'	META/
1	8	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός	au)tou/j	au)touj	autouj	au)to/j	au)to/j			.	AU)TOU/S	AU)TO/S
1	9	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	9	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	ei~)pa	ei)pa	eipa	e/)pw	e)/pw				EI)=PA	EI)=PON
1	9	P		8	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j	pro/j				PRO\S	PRO/S
