1	1	N2	NSM	9346	Λόγος	λογος	λογος	λόγος	Lo/goj	logoj	logoj	lo/goj	lo/goj				LO/GOS	LO/GOS
1	2	VA	AMD2P	899777	ἐνωτίσασθε	ἐνωτισασθε	ενωτισασθε	ἐνωτίζομαι	e)nwti/sasqe	e)nwtisasqe	enwtisasqe	e)nwti/zomai	e)nwti/zomai			,	E)NWTI/SASQE	E)NWTI/ZOMAI
1	2	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j	pa=j				PA/NTES	PA=S
1	2	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	2	V2	PAPNPM	5055937	κατοικοῦντες	κατοικουντες	κατοικουντες	κατοικέω	katoikou~ntej	katoikountej	katoikountej	katoike/w	katoike/w				KATOIKOU=NTES	OI)KE/W          KATA
1	2	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	2	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=			.	GH=N	GH=
1	2	C		4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)	ei)				EI)	EI)
1	2	VX	XAI3S	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι	ge/gonen	gegonen	gegonen	gi/nomai	gi/nomai				GE/GONEN	GI/GNOMAI
1	2	A1	NPN	18051	τοιαῦτα	τοιαυτα	τοιαυτα	τοιοῦτος	toiau~ta	toiauta	toiauta	toiou~toj	toiou=toj				TOIAU=TA	TOIOU=TOS
1	2	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	2	RA	DPF	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(	o(				TAI=S	O(
1	2	N1A	DPF	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra	h(me/ra				H(ME/RAIS	H(ME/RA
1	2	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	2	C		4	ἢ	ἠ	η	ἤ	h\)	h)	h	h/)	h)/				H)\	H)/
1	2	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	2	RA	DPF	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(	o(				TAI=S	O(
1	2	N1A	DPF	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra	h(me/ra				H(ME/RAIS	H(ME/RA
1	2	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
1	2	N3	GPM	10050	πατέρων	πατερων	πατερων	πατήρ	pate/rwn	paterwn	paterwn	path/r	path/r				PATE/RWN	PATH/R
1	2	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n			;	U(MW=N	SU/
1	3	P		8	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r	u(pe/r				U(PE\R	U(PE/R
1	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
1	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	3	N2N	DPN	18306	τέκνοις	τεκνοις	τεκνοις	τέκνον	te/knoij	teknoij	teknoij	te/knon	te/knon				TE/KNOIS	TE/KNON
1	3	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	3	VAI	AMD2P	899777	διηγήσασθε	διηγησασθε	διηγησασθε	διηγέομαι	dihgh/sasqe	dihghsasqe	dihghsasqe	dihge/omai	dihge/omai			,	DIHGH/SASQE	H(GE/OMAI        DIA
1	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	3	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	3	N2N	NPN	18050	τέκνα	τεκνα	τεκνα	τέκνον	te/kna	tekna	tekna	te/knon	te/knon				TE/KNA	TE/KNON
1	3	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	3	N2N	DPN	18306	τέκνοις	τεκνοις	τεκνοις	τέκνον	te/knoij	teknoij	teknoij	te/knon	te/knon				TE/KNOIS	TE/KNON
1	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			,	AU)TW=N	AU)TO/S
1	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	3	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	3	N2N	NPN	18050	τέκνα	τεκνα	τεκνα	τέκνον	te/kna	tekna	tekna	te/knon	te/knon				TE/KNA	TE/KNON
1	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
1	3	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	3	N1A	ASF	13570	γενεὰν	γενεαν	γενεαν	γενεά	genea\n	genean	genean	genea/	genea/				GENEA\N	GENEA/
1	3	A1A	ASF	13571	ἑτέραν	ἑτεραν	ετεραν	ἕτερος	e(te/ran	e(teran	eteran	e/(teroj	e(/teroj			.	E(TE/RAN	E(/TEROS
1	4	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	4	A1B	APN	18179	κατάλοιπα	καταλοιπα	καταλοιπα	κατάλοιπος	kata/loipa	kataloipa	kataloipa	kata/loipoj	kata/loipoj				KATA/LOIPA	KATA/LOIPOS
1	4	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	4	N1	GSF	13634	κάμπης	καμπης	καμπης	καμπή	ka/mphj	kamphj	kamphj	kamph/	kamph/				KA/MPHS	KA/MPH
1	4	VBI	AAI3S	633473	κατέφαγεν	κατεφαγεν	κατεφαγεν	κατεσθίω	kate/fagen	katefagen	katefagen	katesqi/w	katesqi/w				KATE/FAGEN	E)SQI/W          KATA
1	4	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	4	N3D	NSF	13442	ἀκρίς	ἀκρις	ακρις	ἀκρίς	a)kri/j	a)krij	akrij	a)kri/j	a)kri/j			,	A)KRI/S	A)KRI/S
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	4	A1B	APN	18179	κατάλοιπα	καταλοιπα	καταλοιπα	κατάλοιπος	kata/loipa	kataloipa	kataloipa	kata/loipoj	kata/loipoj				KATA/LOIPA	KATA/LOIPOS
1	4	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	4	N3D	GSF	13634	ἀκρίδος	ἀκριδος	ακριδος	ἀκρίς	a)kri/doj	a)kridoj	akridoj	a)kri/j	a)kri/j				A)KRI/DOS	A)KRI/S
1	4	VBI	AAI3S	633473	κατέφαγεν	κατεφαγεν	κατεφαγεν	κατεσθίω	kate/fagen	katefagen	katefagen	katesqi/w	katesqi/w				KATE/FAGEN	E)SQI/W          KATA
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	4	N2	NSM	9346	βροῦχος	βρουχος	βρουχος	βροῦχος	brou~xoj	brouxoj	brouxoj	brou~xoj	brou=xoj			,	BROU=XOS	BROU=XOS
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	RA	APN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	4	A1B	APN	18179	κατάλοιπα	καταλοιπα	καταλοιπα	κατάλοιπος	kata/loipa	kataloipa	kataloipa	kata/loipoj	kata/loipoj				KATA/LOIPA	KATA/LOIPOS
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N2	GSM	9538	βρούχου	βρουχου	βρουχου	βροῦχος	brou/xou	brouxou	brouxou	brou~xoj	brou=xoj				BROU/XOU	BROU=XOS
1	4	VBI	AAI3S	633473	κατέφαγεν	κατεφαγεν	κατεφαγεν	κατεσθίω	kate/fagen	katefagen	katefagen	katesqi/w	katesqi/w				KATE/FAGEN	E)SQI/W          KATA
1	4	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	4	N1	NSF	13442	ἐρυσίβη	ἐρυσιβη	ερυσιβη	ἐρυσίβη	e)rusi/bh	e)rusibh	erusibh	e)rusi/bh	e)rusi/bh			.	E)RUSI/BH	E)RUSI/BH
1	5	VA	AAD2P	895681	ἐκνήψατε	ἐκνηψατε	εκνηψατε	ἐκνήφω	e)knh/yate	e)knhyate	eknhyate	e)knh/fw	e)knh/fw			,	E)KNH/YATE	NH/FW            E)K
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	V1	PAPNPM	5055937	μεθύοντες	μεθυοντες	μεθυοντες	μεθύω	mequ/ontej	mequontej	mequontej	mequ/w	mequ/w			,	MEQU/ONTES	MEQU/W
1	5	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
1	5	N2	GSM	9538	οἴνου	οἰνου	οινου	οἶνος	oi/)nou	oi)nou	oinou	oi~)noj	oi)=noj				OI)/NOU	OI)=NOS
1	5	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	VA	AAD2P	895681	κλαύσατε	κλαυσατε	κλαυσατε	κλαίω	klau/sate	klausate	klausate	klai/w	klai/w			·	KLAU/SATE	KLAI/W
1	5	VA	AAD2P	895681	θρηνήσατε	θρηνησατε	θρηνησατε	θρηνέω	qrhnh/sate	qrhnhsate	qrhnhsate	qrhne/w	qrhne/w			,	QRHNH/SATE	QRHNE/W
1	5	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j	pa=j				PA/NTES	PA=S
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	V1	PAPNPM	5055937	πίνοντες	πινοντες	πινοντες	πίνω	pi/nontej	pinontej	pinontej	pi/nw	pi/nw				PI/NONTES	PI/NW
1	5	N2	ASM	9474	οἶνον	οἰνον	οινον	οἶνος	oi~)non	oi)non	oinon	oi~)noj	oi)=noj			,	OI)=NON	OI)=NOS
1	5	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	5	N1	ASF	13570	μέθην	μεθην	μεθην	μέθη	me/qhn	meqhn	meqhn	me/qh	me/qh			,	ME/QHN	ME/QH
1	5	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
1	5	VX	XMI3S	638081	ἐξῆρται	ἐξηρται	εξηρται	ἐξαίρω	e)ch~rtai	e)chrtai	echrtai	e)cai/rw	e)cai/rw				E)CH=RTAI	AI)/RW           E)K
1	5	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
1	5	N3M	GSN	17730	στόματος	στοματος	στοματος	στόμα	sto/matoj	stomatoj	stomatoj	sto/ma	sto/ma				STO/MATOS	STO/MA
1	5	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw~n	u(mwn	umwn	u(mw~n	u(mw=n				U(MW=N	SU/
1	5	N1	NSF	13442	εὐφροσύνη	εὐφροσυνη	ευφροσυνη	εὐφροσύνη	eu)frosu/nh	eu)frosunh	eufrosunh	eu)frosu/nh	eu)frosu/nh				EU)FROSU/NH	EU)FROSU/NH
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	N1A	NSF	13442	χαρά	χαρα	χαρα	χαρά	xara/	xara	xara	xara/	xara/			.	XARA/	XARA/
1	6	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
1	6	N3E	NSN	17538	ἔθνος	ἐθνος	εθνος	ἔθνος	e/)qnoj	e)qnoj	eqnoj	e/)qnoj	e)/qnoj				E)/QNOS	E)/QNOS
1	6	VZI	AAI3S	633473	ἀνέβη	ἀνεβη	ανεβη	ἀναβαίνω	a)ne/bh	a)nebh	anebh	a)nabai/nw	a)nabai/nw				A)NE/BH	BAI/NW           A)NA
1	6	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
1	6	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	6	N1	ASF	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~	gh=				GH=N	GH=
1	6	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	6	A1A	NSN	17539	ἰσχυρὸν	ἰσχυρον	ισχυρον	ἰσχυρός	i)sxuro\n	i)sxuron	isxuron	i)sxuro/j	i)sxuro/j				I)SXURO\N	I)SXURO/S
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	A1B	NSN	17539	ἀναρίθμητον	ἀναριθμητον	αναριθμητον	ἀναρίθμητος	a)nari/qmhton	a)nariqmhton	anariqmhton	a)nari/qmhtoj	a)nari/qmhtoj			,	A)NARI/QMHTON	A)NARI/QMHTOS
1	6	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	6	N3	NPM	9858	ὀδόντες	ὀδοντες	οδοντες	ὀδούς	o)do/ntej	o)dontej	odontej	o)dou/j	o)dou/j				O)DO/NTES	O)DOU/S
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
1	6	N3	NPM	9858	ὀδόντες	ὀδοντες	οδοντες	ὀδούς	o)do/ntej	o)dontej	odontej	o)dou/j	o)dou/j				O)DO/NTES	O)DOU/S
1	6	N3	GSM	9538	λέοντος	λεοντος	λεοντος	λέων	le/ontoj	leontoj	leontoj	le/wn	le/wn			,	LE/ONTOS	LE/WN
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
1	6	N1	NPF	13954	μύλαι	μυλαι	μυλαι	μύλη	mu/lai	mulai	mulai	mu/lh	mu/lh				MU/LAI	MU/LH
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
1	6	N2	GSM	9538	σκύμνου	σκυμνου	σκυμνου	σκύμνος	sku/mnou	skumnou	skumnou	sku/mnoj	sku/mnoj			·	SKU/MNOU	SKU/MNOS
1	7	VEI	AMI3S	637569	ἔθετο	ἐθετο	εθετο	τίθημι	e/)qeto	e)qeto	eqeto	ti/qhmi	ti/qhmi				E)/QETO	TI/QHMI
1	7	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	7	N2	ASF	13570	ἄμπελόν	ἀμπελον	αμπελον	ἄμπελος	a/)mpelo/n	a)mpelon	ampelon	a/)mpeloj	a)/mpeloj				A)/MPELO/N	A)/MPELOS
1	7	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	7	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	7	N2	ASM	9474	ἀφανισμὸν	ἀφανισμον	αφανισμον	ἀφανισμός	a)fanismo\n	a)fanismon	afanismon	a)fanismo/j	a)fanismo/j				A)FANISMO\N	A)FANISMO/S
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	RA	APF	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(	o(				TA\S	O(
1	7	N1	APF	14082	συκᾶς	συκας	συκας	συκῆ	suka~j	sukaj	sukaj	sukh~	sukh=				SUKA=S	SUKH=
1	7	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	7	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	7	N2	ASM	9474	συγκλασμόν	συγκλασμον	συγκλασμον	συγκλασμός	sugklasmo/n	sugklasmon	sugklasmon	sugklasmo/j	sugklasmo/j			·	SUGKLASMO/N	SUGKLASMO/S
1	7	V3	PAPNSM	4793793	ἐρευνῶν	ἐρευνων	ερευνων	ἐρευνάω	e)reunw~n	e)reunwn	ereunwn	e)reuna/w	e)reuna/w				E)REUNW=N	E)REUNA/W
1	7	VAI	AAI3S	633473	ἐξηρεύνησεν	ἐξηρευνησεν	εξηρευνησεν	ἐξερευνάω	e)chreu/nhsen	e)chreunhsen	echreunhsen	e)cereuna/w	e)cereuna/w				E)CHREU/NHSEN	E)REUNA/W        E)K
1	7	RD	ASF	11	αὐτὴν	αὐτην	αυτην	αὐτός	au)th\n	au)thn	authn	au)to/j	au)to/j				AU)TH\N	AU)TO/S
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	VAI	AAI3S	633473	ἔρριψεν	ἐρριψεν	ερριψεν	ῥίπτω	e/)rriyen	e)rriyen	erriyen	r(i/ptw	r(i/ptw			,	E)/RRIYEN	R(I/PTW
1	7	V1I	IAI3S	632449	ἐλεύκανεν	ἐλευκανεν	ελευκανεν	λευκαίνω	e)leu/kanen	e)leukanen	eleukanen	leukai/nw	leukai/nw				E)LEU/KANEN	LEUKAI/NW
1	7	N3M	APN	18178	κλήματα	κληματα	κληματα	κλῆμα	klh/mata	klhmata	klhmata	klh~ma	klh=ma				KLH/MATA	KLH=MA
1	7	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j			.	AU)TH=S	AU)TO/S
1	8	VA	AAD2S	633537	θρήνησον	θρηνησον	θρηνησον	θρηνέω	qrh/nhson	qrhnhson	qrhnhson	qrhne/w	qrhne/w				QRH/NHSON	QRH/NE/W
1	8	P		8	πρός	προς	προς	πρός	pro/j	proj	proj	pro/j	pro/j				PRO/S	PRO/S
1	8	RP	AS	13	με	με	με	μέ	me	me	me	me/	me/				ME	E)GW/
1	8	P		8	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r	u(pe/r				U(PE\R	U(PE/R
1	8	N1	ASF	13570	νύμφην	νυμφην	νυμφην	νύμφη	nu/mfhn	numfhn	numfhn	nu/mfh	nu/mfh				NU/MFHN	NU/MFH
1	8	VM	XMPASF	6962625	περιεζωσμένην	περιεζωσμενην	περιεζωσμενην	περιζώννυμι	periezwsme/nhn	periezwsmenhn	periezwsmenhn	perizw/nnumi	perizw/nnumi				PERIEZWSME/NHN	ZW/NNUMI         PERI
1	8	N2	ASM	9474	σάκκον	σακκον	σακκον	σάκκος	sa/kkon	sakkon	sakkon	sa/kkoj	sa/kkoj				SA/KKON	SA/KKOS
1	8	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
1	8	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	8	N3	ASM	9474	ἄνδρα	ἀνδρα	ανδρα	ἀνήρ	a/)ndra	a)ndra	andra	a)nh/r	a)nh/r				A)/NDRA	A)NH/R
1	8	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j				AU)TH=S	AU)TO/S
1	8	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	8	N2	ASM	9474	παρθενικόν	παρθενικον	παρθενικον	παρθενικός	parqeniko/n	parqenikon	parqenikon	parqeniko/j	parqeniko/j			.	PARQENIKO/N	PARQENIKO/S
1	9	VX	XMI3S	638081	ἐξῆρται	ἐξηρται	εξηρται	ἐξαίρω	e)ch~rtai	e)chrtai	echrtai	e)cai/rw	e)cai/rw				E)CH=RTAI	AI)/RW           E)K
1	9	N1A	NSF	13442	θυσία	θυσια	θυσια	θυσία	qusi/a	qusia	qusia	qusi/a	qusi/a				QUSI/A	QUSI/A
1	9	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	9	N1	NSF	13442	σπονδὴ	σπονδη	σπονδη	σπονδή	spondh\	spondh	spondh	spondh/	spondh/				SPONDH\	SPONDH/
1	9	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
1	9	N2	GSM	9538	οἴκου	οἰκου	οικου	οἶκος	oi/)kou	oi)kou	oikou	oi~)koj	oi)=koj				OI)/KOU	OI)=KOS
1	9	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj	ku/rioj			.	KURI/OU	KU/RIOS
1	9	V2	PAD2P	894145	πενθεῖτε	πενθειτε	πενθειτε	πενθέω	penqei~te	penqeite	penqeite	penqe/w	penqe/w			,	PENQEI=TE	PENQE/W
1	9	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	9	N3V	NPM	9858	ἱερεῖς	ἱερεις	ιερεις	ἱερεύς	i(erei~j	i(ereij	iereij	i(ereu/j	i(ereu/j				I(EREI=S	I(EREU/S
1	9	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	9	V2	PAPNPM	5055937	λειτουργοῦντες	λειτουργουντες	λειτουργουντες	λειτουργέω	leitourgou~ntej	leitourgountej	leitourgountej	leitourge/w	leitourge/w				LEITOURGOU=NTES	LEITOURGE/W
1	9	N2N	DSN	17794	θυσιαστηρίῳ	θυσιαστηριω	θυσιαστηριω	θυσιαστήριον	qusiasthri/w|	qusiasthriw	qusiasthriw	qusiasth/rion	qusiasth/rion			,	QUSIASTHRI/W|	QUSIASTH/RION
1	10	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
1	10	VX	XAI3S	633985	τεταλαιπώρηκεν	τεταλαιπωρηκεν	τεταλαιπωρηκεν	ταλαιπωρέω	tetalaipw/rhken	tetalaipwrhken	tetalaipwrhken	talaipwre/w	talaipwre/w				TETALAIPW/RHKEN	TALAIPWRE/W
1	10	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	10	N2N	NPN	18050	πεδία	πεδια	πεδια	πεδίον	pedi/a	pedia	pedia	pedi/on	pedi/on			·	PEDI/A	PEDI/ON
1	10	V2	PAD3S	632001	πενθείτω	πενθειτω	πενθειτω	πενθέω	penqei/tw	penqeitw	penqeitw	penqe/w	penqe/w				PENQEI/TW	PENQE/W
1	10	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	10	N1	NSF	13442	γῆ	γη	γη	γῆ	gh~	gh	gh	gh~	gh=			,	GH=	GH=
1	10	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
1	10	VX	XAI3S	633985	τεταλαιπώρηκεν	τεταλαιπωρηκεν	τεταλαιπωρηκεν	ταλαιπωρέω	tetalaipw/rhken	tetalaipwrhken	tetalaipwrhken	talaipwre/w	talaipwre/w				TETALAIPW/RHKEN	TALAIPWRE/W
1	10	N2	NSM	9346	σῖτος	σιτος	σιτος	σῖτος	si~toj	sitoj	sitoj	si~toj	si=toj			,	SI=TOS	SI=TOS
1	10	VCI	API3S	641665	ἐξηράνθη	ἐξηρανθη	εξηρανθη	ξηραίνω	e)chra/nqh	e)chranqh	echranqh	chrai/nw	chrai/nw				E)CHRA/NQH	CHRAI/NW
1	10	N2	NSM	9346	οἶνος	οἰνος	οινος	οἶνος	oi~)noj	oi)noj	oinoj	oi~)noj	oi)=noj			,	OI)=NOS	OI)=NOS
