1	1	N2	NSF	13442	Βίβλος	βιβλος	βιβλος	βίβλος	Bi/bloj	bibloj	bibloj	bi/bloj	bi/bloj				BI/BLOS	BI/BLOS
1	1	RA	GSN	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	1	N3M	GSN	17730	σπέρματος	σπερματος	σπερματος	σπέρμα	spe/rmatoj	spermatoj	spermatoj	spe/rma	spe/rma				SPE/RMATOS	SPE/RMA
1	1	N	GSM	9538	Ασιηλ	ασιηλ	ασιηλ	Ἀσιηλ	Asihl	asihl	asihl	A)sihl	A)sihl				*ASIHL	*ASIHL
1	1	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
1	1	N1	GSF	13634	φυλῆς	φυλης	φυλης	φυλή	fulh~j	fulhj	fulhj	fulh/	fulh/				FULH=S	FULH/
1	1	N	GSF	13634	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ	Nefqalim	nefqalim	nefqalim	Nefqalei/m	Nefqalei/m			,	*NEFQALIM	*NEFQALIM
1	2	RR	NSM	14	ὃς	ὁς	ος	ὅς	o\(j	o(j	oj	o/(j	o(/j				O(\S	O(/S
1	2	VCI	API3S	641665	ᾐχμαλωτεύθη	ἠχμαλωτευθη	ηχμαλωτευθη	αἰχμαλωτίζω	h)|xmalwteu/qh	h)xmalwteuqh	hxmalwteuqh	ai)xmalwti/zw	ai)xmalwti/zw				H)|XMALWTEU/QH	AI)XMALWTI/ZW
1	2	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	2	RA	DPF	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(	o(				TAI=S	O(
1	2	N1A	DPF	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra	h(me/ra				H(ME/RAIS	H(ME/RA
1	2	N2	GSM	9538	Ενεμεσσαρου	ενεμεσσαρου	ενεμεσσαρου	Ἐνεμέσσαρος	Enemessarou	enemessarou	enemessarou	E)neme/ssaroj	E)neme/ssaroj				*ENEMESSAROU	*ENEMESSAROS
1	2	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	2	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basile/wj	basilewj	basilewj	basileu/j	basileu/j				BASILE/WS	BASILEU/S
1	2	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
1	2	N2	GPM	10050	Ἀσσυρίων	ἀσσυριων	ασσυριων	Ἀσσύριος	A)ssuri/wn	a)ssuriwn	assuriwn	A)ssu/rioj	A)ssu/rioj				*A)SSURI/WN	*A)SSU/RIOS
1	2	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
1	2	N1	GSF	13634	Θισβης	θισβης	θισβης	Θίσβη	Qisbhj	qisbhj	qisbhj	Qi/sbh	Qi/sbh			,	*QISBHS	*QISBH
1	2	RR	NSF	14	ἥ	ἡ	η	ὅς	h/(	h(	h	o/(j	o(/j				H(/	O(/S
1	2	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/	ei)mi/				E)STIN	EI)MI/
1	2	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
1	2	A1A	GPM	10051	δεξιῶν	δεξιων	δεξιων	δεξιός	deciw~n	deciwn	deciwn	decio/j	decio/j				DECIW=N	DECIO/S
1	2	N	GS	5442	Κυδιως	κυδιως	κυδιως	Κυδιως	Kudiwj	kudiwj	kudiwj	Kudiwj	Kudiwj				*KUDIWS	*KUDIWS
1	2	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	2	N	GSF	13634	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ	Nefqalim	nefqalim	nefqalim	Nefqalei/m	Nefqalei/m				*NEFQALIM	*NEFQALIM
1	2	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	2	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
1	2	D		9	ἄνω	ἀνω	ανω	ἄνω	a/)nw	a)nw	anw	a/)nw	a)/nw				A)/NW	A)/NW
1	2	N1A	DSF	13698	Γαλιλαίᾳ	γαλιλαια	γαλιλαια	Γαλιλαία	Galilai/a|	galilaia	galilaia	Galilai/a	Galilai/a				*GALILAI/A|	*GALILAI/A
1	2	P		8	ὑπεράνω	ὑπερανω	υπερανω	ὑπεράνω	u(pera/nw	u(peranw	uperanw	u(pera/nw	u(pera/nw				U(PERA/NW	U(PERA/NW
1	2	N	GSM	9538	Ασσηρ	ασσηρ	ασσηρ	Ασσηρ	Asshr	asshr	asshr	Asshr	Asshr				*ASSHR	*ASSHR
1	2	P		8	ὀπίσω	ὀπισω	οπισω	ὀπίσω	o)pi/sw	o)pisw	opisw	o)pi/sw	o)pi/sw				O)PI/SW	O)PI/SW
1	2	N2	GSF	13634	ὁδοῦ	ὁδου	οδου	ὁδός	o(dou~	o(dou	odou	o(do/j	o(do/j	[	]		O(DOU=	O(DO/S
1	2	N1	GPF	14146	δυσμῶν	δυσμων	δυσμων	δυσμή	dusmw~n	dusmwn	dusmwn	dusmh/	dusmh/				DUSMW=N	DUSMH/
1	2	N2	GSM	9538	ἡλίου	ἡλιου	ηλιου	ἥλιος	h(li/ou	h(liou	hliou	h/(lioj	h(/lioj				H(LI/OU	H(/LIOS
1	2	P		8	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k	e)k				E)C	E)K
1	2	A1A	GPM	10051	ἀριστερῶν	ἀριστερων	αριστερων	ἀριστερός	a)risterw~n	a)risterwn	aristerwn	a)ristero/j	a)ristero/j				A)RISTERW=N	A)RISTERO/S
1	2	N	GSM	9538	Φογωρ	φογωρ	φογωρ	Φογωρ	Fogwr	fogwr	fogwr	Fogwr	Fogwr			.	*FOGWR	*FOGWR
1	3	RP	NS	13	Ἐγὼ	ἐγω	εγω	ἐγώ	E)gw\	e)gw	egw	e)gw/	e)gw/				E)GW\	E)GW/
1	3	N	NSM	9346	Τωβιθ	τωβιθ	τωβιθ	Τωβιθ	Twbiq	twbiq	twbiq	Twbiq	Twbiq				*TWBIQ	*TWBIQ
1	3	N2	DPF	14210	ὁδοῖς	ὁδοις	οδοις	ὁδός	o(doi~j	o(doij	odoij	o(do/j	o(do/j				O(DOI=S	O(DO/S
1	3	N1A	GSF	13634	ἀληθείας	ἀληθειας	αληθειας	ἀλήθεια	a)lhqei/aj	a)lhqeiaj	alhqeiaj	a)lh/qeia	a)lh/qeia				A)LHQEI/AS	A)LH/QEIA
1	3	V1I	IMI1S	603777	ἐπορευόμην	ἐπορευομην	επορευομην	πορεύομαι	e)poreuo/mhn	e)poreuomhn	eporeuomhn	poreu/omai	poreu/omai				E)POREUO/MHN	POREU/OMAI
1	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	3	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	3	N1	DPF	14210	δικαιοσύναις	δικαιοσυναις	δικαιοσυναις	δικαιοσύνη	dikaiosu/naij	dikaiosunaij	dikaiosunaij	dikaiosu/nh	dikaiosu/nh				DIKAIOSU/NAIS	DIKAIOSU/NH
1	3	A1S	APF	14083	πάσας	πασας	πασας	πᾶς	pa/saj	pasaj	pasaj	pa~j	pa=j				PA/SAS	PA=S
1	3	RA	APF	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(	o(				TA\S	O(
1	3	N1A	APF	14082	ἡμέρας	ἡμερας	ημερας	ἡμέρα	h(me/raj	h(meraj	hmeraj	h(me/ra	h(me/ra				H(ME/RAS	H(ME/RA
1	3	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	3	N1	GSF	13634	ζωῆς	ζωης	ζωης	ζωή	zwh~j	zwhj	zwhj	zwh/	zwh/				ZWH=S	ZWH/
1	3	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	3	N1	APF	14082	ἐλεημοσύνας	ἐλεημοσυνας	ελεημοσυνας	ἐλεημοσύνη	e)lehmosu/naj	e)lehmosunaj	elehmosunaj	e)lehmosu/nh	e)lehmosu/nh				E)LEHMOSU/NAS	E)LEHMOSU/NH
1	3	A1	APF	14083	πολλὰς	πολλας	πολλας	πολύς	polla\j	pollaj	pollaj	polu/j	polu/j				POLLA\S	POLU/S
1	3	VAI	AAI1S	600705	ἐποίησα	ἐποιησα	εποιησα	ποιέω	e)poi/hsa	e)poihsa	epoihsa	poie/w	poie/w				E)POI/HSA	POIE/W
1	3	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	3	N2	DPM	10114	ἀδελφοῖς	ἀδελφοις	αδελφοις	ἀδελφός	a)delfoi~j	a)delfoij	adelfoij	a)delfo/j	a)delfo/j				A)DELFOI=S	A)DELFO/S
1	3	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	3	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	3	RA	DSN	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	3	N3E	DSN	17794	ἔθνει	ἐθνει	εθνει	ἔθνος	e/)qnei	e)qnei	eqnei	e/)qnoj	e)/qnoj				E)/QNEI	E)/QNOS
1	3	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	3	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	3	VC	API2P	903809	πορευθεῖσιν	πορευθεισιν	πορευθεισιν	πορεύομαι	poreuqei~sin	poreuqeisin	poreuqeisin	poreu/omai	poreu/omai				POREUQEI=SIN	POREU/OMAI
1	3	P		8	μετ	μετ	μετ	μετά	met	met	met	meta/	meta/				MET'	META/
1	3	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ	e)mou~	e)mou	emou	e)mou~	e)mou=				E)MOU=	E)GW/
1	3	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	3	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
1	3	N1A	DSF	13698	αἰχμαλωσίᾳ	αἰχμαλωσια	αιχμαλωσια	αἰχμαλωσία	ai)xmalwsi/a|	ai)xmalwsia	aixmalwsia	ai)xmalwsi/a	ai)xmalwsi/a				AI)XMALWSI/A|	AI)XMALWSI/A
1	3	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	3	RA	ASF	10	τὴν	την	την	ὁ	th\n	thn	thn	o(	o(				TH\N	O(
1	3	N1A	ASF	13570	χώραν	χωραν	χωραν	χώρα	xw/ran	xwran	xwran	xw/ra	xw/ra				XW/RAN	XW/RA
1	3	RA	GPM	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(	o(				TW=N	O(
1	3	N2	GPM	10050	Ἀσσυρίων	ἀσσυριων	ασσυριων	Ἀσσύριος	A)ssuri/wn	a)ssuriwn	assuriwn	A)ssu/rioj	A)ssu/rioj				*A)SSURI/WN	*A)SSU/RIOS
1	3	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	3	N	ASF	13570	Νινευη	νινευη	νινευη	Νινευΐ	Nineuh	nineuh	nineuh	Nineui/:	Nineui/:			.	*NINEUH	*NINEUH
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	D		9	ὅτε	ὁτε	οτε	ὅτε	o/(te	o(te	ote	o/(te	o(/te				O(/TE	O(/TE
1	4	V9	IMI1S	603777	ἤμην	ἠμην	ημην	εἰμί	h/)mhn	h)mhn	hmhn	ei)mi/	ei)mi/				H)/MHN	EI)MI/
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	RA	DSF	10	τῇ	τη	τη	ὁ	th~|	th	th	o(	o(				TH=|	O(
1	4	N1A	DSF	13698	χώρᾳ	χωρα	χωρα	χώρα	xw/ra|	xwra	xwra	xw/ra	xw/ra				XW/RA|	XW/RA
1	4	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	N1	DSF	13698	γῇ	γη	γη	γῆ	gh~|	gh	gh	gh~	gh=				GH=|	GH=
1	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	D		9	ὅτε	ὁτε	οτε	ὅτε	o/(te	o(te	ote	o/(te	o(/te				O(/TE	O(/TE
1	4	V9	IMI1S	603777	ἤμην	ἠμην	ημην	εἰμί	h/)mhn	h)mhn	hmhn	ei)mi/	ei)mi/				H)/MHN	EI)MI/
1	4	A1A	NSM	9347	νέος	νεος	νεος	νέος	ne/oj	neoj	neoj	ne/oj	ne/oj			,	NE/OS	NE/OS
1	4	A1S	NSF	13443	πᾶσα	πασα	πασα	πᾶς	pa~sa	pasa	pasa	pa~j	pa=j				PA=SA	PA=S
1	4	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	4	N1	NSF	13442	φυλὴ	φυλη	φυλη	φυλή	fulh\	fulh	fulh	fulh/	fulh/				FULH\	FULH/
1	4	N	GSF	13634	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ	Nefqalim	nefqalim	nefqalim	Nefqalei/m	Nefqalei/m				*NEFQALIM	*NEFQALIM
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ	patro/j	patroj	patroj	path/r	path/r				PATRO/S	PATH/R
1	4	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	4	VHI	AAI3P	895617	ἀπέστησαν	ἀπεστησαν	απεστησαν	ἀφίστημι	a)pe/sthsan	a)pesthsan	apesthsan	a)fi/sthmi	a)fi/sthmi				A)PE/STHSAN	I(/STHMI         A)PO
1	4	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N2	GSM	9538	οἴκου	οἰκου	οικου	οἶκος	oi/)kou	oi)kou	oikou	oi~)koj	oi)=koj				OI)/KOU	OI)=KOS
1	4	N	GSM	9538	Δαυιδ	δαυιδ	δαυιδ	Δαβίδ	Dauid	dauid	dauid	Dabi/d	Dabi/d				*DAUID	*DAUI/D
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ	patro/j	patroj	patroj	path/r	path/r				PATRO/S	PATH/R
1	4	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
1	4	N	GSF	13634	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	Ierousalhm	ierousalhm	ierousalhm	I(erousalh/m	I(erousalh/m				*IEROUSALHM	*I)EROUSALH/M
1	4	N3I	GSF	13634	πόλεως	πολεως	πολεως	πόλις	po/lewj	polewj	polewj	po/lij	po/lij				PO/LEWS	PO/LIS
1	4	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	4	VS	APPGSF	6998977	ἐκλεγείσης	ἐκλεγεισης	εκλεγεισης	ἐκλέγω	e)klegei/shj	e)klegeishj	eklegeishj	e)kle/gw	e)kle/gw	[	]		E)KLEGEI/SHS	LE/GW            E)K
1	4	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k	e)k				E)K	E)K
1	4	A1S	GPF	14147	πασῶν	πασων	πασων	πᾶς	pasw~n	paswn	paswn	pa~j	pa=j				PASW=N	PA=S
1	4	N1	GPF	14146	φυλῶν	φυλων	φυλων	φυλή	fulw~n	fulwn	fulwn	fulh/	fulh/				FULW=N	FULH/
1	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
1	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	4	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
1	4	V1	PAN	304513	θυσιάζειν	θυσιαζειν	θυσιαζειν	θυσιάζω	qusia/zein	qusiazein	qusiazein	qusia/zw	qusia/zw				QUSIA/ZEIN	QUSIA/ZW
1	4	A1S	DPF	14211	πάσαις	πασαις	πασαις	πᾶς	pa/saij	pasaij	pasaij	pa~j	pa=j				PA/SAIS	PA=S
1	4	N1	DPF	14210	φυλαῖς	φυλαις	φυλαις	φυλή	fulai~j	fulaij	fulaij	fulh/	fulh/				FULAI=S	FULH/
1	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l			·	*ISRAHL	*I)SRAH/L
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	VSI	API3S	641665	ἡγιάσθη	ἡγιασθη	ηγιασθη	ἁγιάζω	h(gia/sqh	h(giasqh	hgiasqh	a(gia/zw	a(gia/zw				H(GIA/SQH	A(GIA/ZW
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	4	N2	NSM	9346	ναὸς	ναος	ναος	ναός	nao\j	naoj	naoj	nao/j	nao/j				NAO\S	NAO/S
1	4	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	4	N3I	GSF	13634	κατασκηνώσεως	κατασκηνωσεως	κατασκηνωσεως	κατασκήνωσις	kataskhnw/sewj	kataskhnwsewj	kataskhnwsewj	kataskh/nwsij	kataskh/nwsij				KATASKHNW/SEWS	KATASKH/NWSIS
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j	qeo/j				QEOU=	QEO/S
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	VCI	API3S	641665	ᾠκοδομήθη	ὠκοδομηθη	ωκοδομηθη	οἰκοδομέω	w)|kodomh/qh	w)kodomhqh	wkodomhqh	oi)kodome/w	oi)kodome/w				W)|KODOMH/QH	OI)KODOME/W
1	4	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	4	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)th~|	au)th	auth	au)to/j	au)to/j				AU)TH=|	AU)TO/S
1	4	P		8	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j	ei)j				EI)S	EI)S
1	4	A1S	APF	14083	πάσας	πασας	πασας	πᾶς	pa/saj	pasaj	pasaj	pa~j	pa=j				PA/SAS	PA=S
1	4	RA	APF	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(	o(				TA\S	O(
1	4	N1A	APF	14082	γενεὰς	γενεας	γενεας	γενεά	genea\j	geneaj	geneaj	genea/	genea/				GENEA\S	GENEA/
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N3W	GSM	9538	αἰῶνος	αἰωνος	αιωνος	αἰών	ai)w~noj	ai)wnoj	aiwnoj	ai)w/n	ai)w/n			.	AI)W=NOS	AI)W/N
1	5	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j	pa=j				PA/NTES	PA=S
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	N2	NPM	9858	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός	a)delfoi/	a)delfoi	adelfoi	a)delfo/j	a)delfo/j				A)DELFOI/	A)DELFO/S
1	5	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou				MOU	E)GW/
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	5	N2	NSM	9346	οἶκος	οἰκος	οικος	οἶκος	oi~)koj	oi)koj	oikoj	oi~)koj	oi)=koj				OI)=KOS	OI)=KOS
1	5	N	GSF	13634	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ	Nefqalim	nefqalim	nefqalim	Nefqalei/m	Nefqalei/m				*NEFQALIM	*NEFQALIM
1	5	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	5	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ	patro/j	patroj	patroj	path/r	path/r				PATRO/S	PATH/R
1	5	RP	GS	13	μου	μου	μου	μου	mou	mou	mou	mou	mou			,	MOU	E)GW/
1	5	V1I	IAI3P	894593	ἐθυσίαζον	ἐθυσιαζον	εθυσιαζον	θυσιάζω	e)qusi/azon	e)qusiazon	equsiazon	qusia/zw	qusia/zw				E)QUSI/AZON	QUSIA/ZW
1	5	RD	NPM	11	ἐκεῖνοι	ἐκεινοι	εκεινοι	ἐκεῖνος	e)kei~noi	e)keinoi	ekeinoi	e)kei~noj	e)kei=noj				E)KEI=NOI	E)KEI=NOS
1	5	RA	DSM	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(	o(				TW=|	O(
1	5	N2	DSM	9602	μόσχῳ	μοσχω	μοσχω	μόσχος	mo/sxw|	mosxw	mosxw	mo/sxoj	mo/sxoj			,	MO/SXW|	MO/SXOS
1	5	RR	ASM	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j	o(/j				O(\N	O(/S
1	5	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w	poie/w				E)POI/HSEN	POIE/W
1	5	N	NSM	9346	Ιεροβεαμ	ιεροβεαμ	ιεροβεαμ	Ιεροβεαμ	Ierobeam	ierobeam	ierobeam	Ierobeam	Ierobeam				*IEROBEAM	*IEROBEAM
1	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	5	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς	basileu\j	basileuj	basileuj	basileu/j	basileu/j				BASILEU\S	BASILEU/S
1	5	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	Israhl	israhl	israhl	I)srah/l	I)srah/l				*ISRAHL	*I)SRAH/L
1	5	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	5	N	DSM	9602	Δαν	δαν	δαν	Δαν	Dan	dan	dan	Dan	Dan			,	*DAN	*DAN
1	5	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
1	5	A3	GPN	18243	πάντων	παντων	παντων	πᾶς	pa/ntwn	pantwn	pantwn	pa~j	pa=j				PA/NTWN	PA=S
1	5	N3E	GPN	18242	ὀρέων	ὀρεων	ορεων	ὄρος	o)re/wn	o)rewn	orewn	o/)roj	o)/roj				O)RE/WN	O)/ROS
1	5	RA	GSF	10	τῆς	της	της	ὁ	th~j	thj	thj	o(	o(				TH=S	O(
1	5	N1A	GSF	13634	Γαλιλαίας	γαλιλαιας	γαλιλαιας	Γαλιλαία	Galilai/aj	galilaiaj	galilaiaj	Galilai/a	Galilai/a			.	*GALILAI/AS	*GALILAI/A
1	6	C+RP	NS	4	κἀγὼ	κἀγω	καγω	κἀγώ	ka)gw\	ka)gw	kagw	ka)gw/	ka)gw/				KA)GW\	KAI/+E)GW/
1	6	A1	NSMS	74883	μονώτατος	μονωτατος	μονωτατος	μόνος	monw/tatoj	monwtatoj	monwtatoj	mo/noj	mo/noj				MONW/TATOS	MO/NOS
