1	1	N3M	NSN	17538	Λῆμμα	λημμα	λημμα	λῆμμα	Lh~mma	lhmma	lhmma	lh~mma	lh=mma				LH=MMA	LH=MMA
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	V1	PAPNSM	4793793	ξηραίνων	ξηραινων	ξηραινων	ξηραίνω	chrai/nwn	chrainwn	chrainwn	chrai/nw	chrai/nw				CHRAI/NWN	CHRAI/NW
1	4	RD	ASF	11	αὐτὴν	αὐτην	αυτην	αὐτός	au)th\n	au)thn	authn	au)to/j	au)to/j				AU)TH\N	AU)TO/S
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	A1S	APM	9987	πάντας	παντας	παντας	πᾶς	pa/ntaj	pantaj	pantaj	pa~j	pa=j				PA/NTAS	PA=S
1	4	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
1	4	N2	APM	9986	ποταμοὺς	ποταμους	ποταμους	ποταμός	potamou\j	potamouj	potamouj	potamo/j	potamo/j				POTAMOU\S	POTAMO/S
1	4	V4	PAPNSM	4793793	ἐξερημῶν	ἐξερημων	εξερημων	ἐξερημόω	e)cerhmw~n	e)cerhmwn	ecerhmwn	e)cerhmo/w	e)cerhmo/w			·	E)CERHMW=N	E)RHMO/W         E)K
1	4	VCI	API3S	641665	ὠλιγώθη	ὠλιγωθη	ωλιγωθη	ὀλιγόω	w)ligw/qh	w)ligwqh	wligwqh	o)ligo/w	o)ligo/w				W)LIGW/QH	O)LIGO/W
1	4	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	4	N3D	NSM	9346	Βασανῖτις	βασανιτις	βασανιτις	Βασανῖτις	Basani~tij	basanitij	basanitij	Basani~tij	Basani=tij				*BASANI=TIS	*BASANI=TIS
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	4	N2	NSM	9346	Κάρμηλος	καρμηλος	καρμηλος	Κάρμηλος	Ka/rmhloj	karmhloj	karmhloj	Ka/rmhloj	Ka/rmhloj			,	*KA/RMHLOS	*KA/RMHLOS
1	4	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	4	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	4	V2	PAPNSN	8988097	ἐξανθοῦντα	ἐξανθουντα	εξανθουντα	ἐξανθέω	e)canqou~nta	e)canqounta	ecanqounta	e)canqe/w	e)canqe/w				E)CANQOU=NTA	A)NQE/W          E)K
1	4	RA	GSM	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(	o(				TOU=	O(
1	4	N2	GSM	9538	Λιβάνου	λιβανου	λιβανου	Λίβανος	Liba/nou	libanou	libanou	Li/banoj	Li/banoj				*LIBA/NOU	*LI/BANOS
1	4	VBI	AAI3S	633473	ἐξέλιπεν	ἐξελιπεν	εξελιπεν	ἐκλείπω	e)ce/lipen	e)celipen	ecelipen	e)klei/pw	e)klei/pw			.	E)CE/LIPEN	LEI/PW           E)K
1	5	RA	NPN	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(	o(				TA\	O(
1	5	N3E	NPN	18050	ὄρη	ὀρη	ορη	ὄρος	o/)rh	o)rh	orh	o/)roj	o)/roj				O)/RH	O)/ROS
1	5	VSI	API3P	903809	ἐσείσθησαν	ἐσεισθησαν	εσεισθησαν	σείω	e)sei/sqhsan	e)seisqhsan	eseisqhsan	sei/w	sei/w				E)SEI/SQHSAN	SEI/W
1	5	P		8	ἀπ	ἀπ	απ	ἀπό	a)p	a)p	ap	a)po/	a)po/				A)P'	A)PO/
1	5	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			,	AU)TOU=	AU)TO/S
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	N2	NPM	9858	βουνοὶ	βουνοι	βουνοι	βουνός	bounoi\	bounoi	bounoi	bouno/j	bouno/j				BOUNOI\	BOUNO/S
1	5	VCI	API3P	903809	ἐσαλεύθησαν	ἐσαλευθησαν	εσαλευθησαν	σαλεύω	e)saleu/qhsan	e)saleuqhsan	esaleuqhsan	saleu/w	saleu/w			·	E)SALEU/QHSAN	SALEU/W
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	VDI	API3S	641665	ἀνεστάλη	ἀνεσταλη	ανεσταλη	ἀναστέλλω	a)nesta/lh	a)nestalh	anestalh	a)naste/llw	a)naste/llw				A)NESTA/LH	STE/LLW          A)NA
1	5	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	5	N1	NSF	13442	γῆ	γη	γη	γῆ	gh~	gh	gh	gh~	gh=				GH=	GH=
1	5	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
1	5	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον	prosw/pou	proswpou	proswpou	pro/swpon	pro/swpon				PROSW/POU	PRO/SWPON
1	5	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			,	AU)TOU=	AU)TO/S
1	5	RA	NSF	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(	o(				H(	O(
1	5	A1S	NSF	13443	σύμπασα	συμπασα	συμπασα	σύμπας	su/mpasa	sumpasa	sumpasa	su/mpaj	su/mpaj				SU/MPASA	SU/MPAS
1	5	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	5	A1S	NPM	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j	pa=j				PA/NTES	PA=S
1	5	RA	NPM	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(	o(				OI(	O(
1	5	V2	PAPNPM	5055937	κατοικοῦντες	κατοικουντες	κατοικουντες	κατοικέω	katoikou~ntej	katoikountej	katoikountej	katoike/w	katoike/w				KATOIKOU=NTES	OI)KE/W          KATA
1	5	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	5	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)th~|	au)th	auth	au)to/j	au)to/j			.	AU)TH=|	AU)TO/S
1	6	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
1	6	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον	prosw/pou	proswpou	proswpou	pro/swpon	pro/swpon				PROSW/POU	PRO/SWPON
1	6	N1	GSF	13634	ὀργῆς	ὀργης	οργης	ὀργή	o)rgh~j	o)rghj	orghj	o)rgh/	o)rgh/				O)RGH=S	O)RGH/
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
1	6	RI	NSM	12	τίς	τις	τις	τίς	ti/j	tij	tij	ti/j	ti/j				TI/S	TI/S
1	6	VF	FMI3S	637057	ὑποστήσεται	ὑποστησεται	υποστησεται	ὑφίστημι	u(posth/setai	u(posthsetai	uposthsetai	u(fi/sthmi	u(fi/sthmi			;	U(POSTH/SETAI	I(/STHMI         U(PO
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	RI	NSM	12	τίς	τις	τις	τίς	ti/j	tij	tij	ti/j	ti/j				TI/S	TI/S
1	6	VF	FMI3S	637057	ἀντιστήσεται	ἀντιστησεται	αντιστησεται	ἀνθίστημι	a)ntisth/setai	a)ntisthsetai	antisthsetai	a)nqi/sthmi	a)nqi/sthmi				A)NTISTH/SETAI	I(/STHMI         A)NTI
1	6	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	6	N1	DSF	13698	ὀργῇ	ὀργη	οργη	ὀργή	o)rgh~|	o)rgh	orgh	o)rgh/	o)rgh/				O)RGH=|	O)RGH/
1	6	N2	GSM	9538	θυμοῦ	θυμου	θυμου	θυμός	qumou~	qumou	qumou	qumo/j	qumo/j				QUMOU=	QUMO/S
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			;	AU)TOU=	AU)TO/S
1	6	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(	o(				O(	O(
1	6	N2	NSM	9346	θυμὸς	θυμος	θυμος	θυμός	qumo\j	qumoj	qumoj	qumo/j	qumo/j				QUMO\S	QUMO/S
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
1	6	V1	PAI3S	631937	τήκει	τηκει	τηκει	τήκω	th/kei	thkei	thkei	th/kw	th/kw				TH/KEI	TH/KW
1	6	N1	APF	14082	ἀρχάς	ἀρχας	αρχας	ἀρχή	a)rxa/j	a)rxaj	arxaj	a)rxh/	a)rxh/			,	A)RXA/S	A)RXH/
1	6	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	6	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
1	6	N1A	NPF	13954	πέτραι	πετραι	πετραι	πέτρα	pe/trai	petrai	petrai	pe/tra	pe/tra				PE/TRAI	PE/TRA
1	6	VDI	API3P	903809	διεθρύβησαν	διεθρυβησαν	διεθρυβησαν	διαθρύπτω	dieqru/bhsan	dieqrubhsan	dieqrubhsan	diaqru/ptw	diaqru/ptw				DIEQRU/BHSAN	QRU/PTW          DIA
1	6	P		8	ἀπ	ἀπ	απ	ἀπό	a)p	a)p	ap	a)po/	a)po/				A)P'	A)PO/
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j			.	AU)TOU=	AU)TO/S
1	7	A1	NSM	9347	χρηστὸς	χρηστος	χρηστος	χρηστός	xrhsto\j	xrhstoj	xrhstoj	xrhsto/j	xrhsto/j				XRHSTO\S	XRHSTO/S
1	7	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj	ku/rioj				KU/RIOS	KU/RIOS
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(	o(				TOI=S	O(
1	7	V1	PAPDPM	5187009	ὑπομένουσιν	ὑπομενουσιν	υπομενουσιν	ὑπομένω	u(pome/nousin	u(pomenousin	upomenousin	u(pome/nw	u(pome/nw				U(POME/NOUSIN	ME/NW            U(PO
1	7	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός	au)to\n	au)ton	auton	au)to/j	au)to/j				AU)TO\N	AU)TO/S
1	7	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	7	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra|	h(mera	hmera	h(me/ra	h(me/ra				H(ME/RA|	H(ME/RA
1	7	N3I	GSF	13634	θλίψεως	θλιψεως	θλιψεως	θλῖψις	qli/yewj	qliyewj	qliyewj	qli~yij	qli=yij				QLI/YEWS	QLI=YIS
1	7	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	7	V1	PAPNSM	4793793	γινώσκων	γινωσκων	γινωσκων	γινώσκω	ginw/skwn	ginwskwn	ginwskwn	ginw/skw	ginw/skw				GINW/SKWN	GIGNW/SKW
1	7	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
1	7	V2	PMPAPM	5125569	εὐλαβουμένους	εὐλαβουμενους	ευλαβουμενους	εὐλαβέομαι	eu)laboume/nouj	eu)laboumenouj	eulaboumenouj	eu)labe/omai	eu)labe/omai				EU)LABOUME/NOUS	EU)LABE/OMAI
1	7	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/n	au)ton	auton	au)to/j	au)to/j			·	AU)TO/N	AU)TO/S
1	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	8	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	8	N2	DSM	9602	κατακλυσμῷ	κατακλυσμω	κατακλυσμω	κατακλυσμός	kataklusmw~|	kataklusmw	kataklusmw	kataklusmo/j	kataklusmo/j				KATAKLUSMW=|	KATAKLUSMO/S
1	8	N1A	GSF	13634	πορείας	πορειας	πορειας	πορεία	porei/aj	poreiaj	poreiaj	porei/a	porei/a				POREI/AS	POREI/A
1	8	N1A	ASF	13570	συντέλειαν	συντελειαν	συντελειαν	συντέλεια	sunte/leian	sunteleian	sunteleian	sunte/leia	sunte/leia				SUNTE/LEIAN	SUNTE/LEIA
1	8	VF	FMI3S	637057	ποιήσεται	ποιησεται	ποιησεται	ποιέω	poih/setai	poihsetai	poihsetai	poie/w	poie/w				POIH/SETAI	POIE/W
1	8	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
1	8	V1	PMPAPM	5125569	ἐπεγειρομένους	ἐπεγειρομενους	επεγειρομενους	ἐπεγείρω	e)pegeirome/nouj	e)pegeiromenouj	epegeiromenouj	e)pegei/rw	e)pegei/rw			,	E)PEGEIROME/NOUS	E)GEI/RW         E)PI
1	8	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	8	RA	APM	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(	o(				TOU\S	O(
1	8	N2	APM	9986	ἐχθροὺς	ἐχθρους	εχθρους	ἐχθρός	e)xqrou\j	e)xqrouj	exqrouj	e)xqro/j	e)xqro/j				E)XQROU\S	E)XQRO/S
1	8	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j	au)to/j				AU)TOU=	AU)TO/S
1	8	VF	FMI3S	637057	διώξεται	διωξεται	διωξεται	διώκω	diw/cetai	diwcetai	diwcetai	diw/kw	diw/kw				DIW/CETAI	DIW/KW
1	8	N3E	NSN	17538	σκότος	σκοτος	σκοτος	σκότος	sko/toj	skotoj	skotoj	sko/toj	sko/toj			.	SKO/TOS	SKO/TOS
1	9	RI	ASN	12	τί	τι	τι	τίς	ti/	ti	ti	ti/j	ti/j				TI/	TI/S
1	9	V1	PMI2P	898177	λογίζεσθε	λογιζεσθε	λογιζεσθε	λογίζομαι	logi/zesqe	logizesqe	logizesqe	logi/zomai	logi/zomai				LOGI/ZESQE	LOGI/ZOMAI
1	9	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
1	9	RA	ASM	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(	o(				TO\N	O(
1	9	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος	ku/rion	kurion	kurion	ku/rioj	ku/rioj			;	KU/RION	KU/RIOS
1	9	N1A	ASF	13570	συντέλειαν	συντελειαν	συντελειαν	συντέλεια	sunte/leian	sunteleian	sunteleian	sunte/leia	sunte/leia				SUNTE/LEIAN	SUNTE/LEIA
1	9	RD	NSM	11	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j	au)to/j				AU)TO\S	AU)TO/S
1	9	VF	FMI3S	637057	ποιήσεται	ποιησεται	ποιησεται	ποιέω	poih/setai	poihsetai	poihsetai	poie/w	poie/w			,	POIH/SETAI	POIE/W
1	9	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)	ou)				OU)K	OU)
1	9	VF	FAI3S	632961	ἐκδικήσει	ἐκδικησει	εκδικησει	ἐκδικέω	e)kdikh/sei	e)kdikhsei	ekdikhsei	e)kdike/w	e)kdike/w				E)KDIKH/SEI	DIKE/W           E)K
1	9	D		9	δὶς	δις	δις	δίς	di\j	dij	dij	di/j	di/j				DI\S	DI/S
1	9	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/	e)pi/				E)PI\	E)PI/
1	9	RA	ASN	10	τὸ	το	το	ὁ	to\	to	to	o(	o(				TO\	O(
1	9	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to\	au)to	auto	au)to/j	au)to/j				AU)TO\	AU)TO/S
1	9	P		8	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n	e)n				E)N	E)N
1	9	N3I	DSF	13698	θλίψει	θλιψει	θλιψει	θλῖψις	qli/yei	qliyei	qliyei	qli~yij	qli=yij			·	QLI/YEI	QLI=YIS
1	10	C		4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti	o(/ti				O(/TI	O(/TI
1	10	P		8	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj	e(/wj				E(/WS	E(/WS
1	10	N2N	GSN	17730	θεμελίου	θεμελιου	θεμελιου	θεμέλιος	qemeli/ou	qemeliou	qemeliou	qeme/lioj	qeme/lioj				QEMELI/OU	QEME/LION
1	10	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j				AU)TW=N	AU)TO/S
1	10	VC	FPI3S	641153	χερσωθήσεται	χερσωθησεται	χερσωθησεται	χερσόω	xerswqh/setai	xerswqhsetai	xerswqhsetai	xerso/w	xerso/w				XERSWQH/SETAI	XERSO/W
1	10	D		9	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	10	C		4	ὡς	ὡς	ως	ὥς	w(j	w(j	wj	w/(j	w(/j				W(S	W(S
1	10	N3K	NSF	13442	σμῖλαξ	σμιλαξ	σμιλαξ	σμῖλαξ	smi~lac	smilac	smilac	smi~lac	smi=lac				SMI=LAC	SMI=LAC
1	10	V4	PAPNSF	6890945	περιπλεκομένη	περιπλεκομενη	περιπλεκομενη	περιπλέκω	periplekome/nh	periplekomenh	periplekomenh	periple/kw	periple/kw				PERIPLEKOME/NH	PLE/KW           PERI
1	10	VC	FPI3S	641153	βρωθήσεται	βρωθησεται	βρωθησεται	βιβρώσκω	brwqh/setai	brwqhsetai	brwqhsetai	bibrw/skw	bibrw/skw				BRWQH/SETAI	BIBRW/SKW
1	10	D		9	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
1	10	C		4	ὡς	ὡς	ως	ὥς	w(j	w(j	wj	w/(j	w(/j				W(S	W(S
