1	1	N-	----NSM-	9346	Παῦλος	παυλος	παυλος	Παῦλος	Pau~loj	pauloj	pauloj	Pau~loj			
1	5	N-	----NSF-	13442	δόξα	δοξα	δοξα	δόξα	do/ca	doca	doca	do/ca			
1	5	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	5	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
1	5	N-	----APM-	9986	αἰῶνας	αἰωνας	αιωνας	αἰών	ai)w~naj	ai)wnaj	aiwnaj	ai)w/n			
1	5	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	5	N-	----GPM-	10050	αἰώνων	αἰωνων	αιωνων	αἰών	ai)w/nwn	ai)wnwn	aiwnwn	ai)w/n			·
1	5	X-	--------	5	ἀμήν	ἀμην	αμην	ἀμήν	a)mh/n	a)mhn	amhn	a)mh/n			.
1	6	V-	1PAI-S--	599169	Θαυμάζω	θαυμαζω	θαυμαζω	θαυμάζω	Qauma/zw	qaumazw	qaumazw	qauma/zw			
1	6	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	6	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
1	6	D-	--------	8	ταχέως	ταχεως	ταχεως	ταχέως	taxe/wj	taxewj	taxewj	taxe/wj			
1	6	V-	2PMI-P--	898177	μετατίθεσθε	μετατιθεσθε	μετατιθεσθε	μετατίθημι	metati/qesqe	metatiqesqe	metatiqesqe	metati/qhmi			
1	6	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	6	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	6	V-	-AAPGSM-	568257	καλέσαντος	καλεσαντος	καλεσαντος	καλέω	kale/santoj	kalesantoj	kalesantoj	kale/w			
1	6	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	6	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	6	N-	----DSF-	13698	χάριτι	χαριτι	χαριτι	χάρις	xa/riti	xariti	xariti	xa/rij			
1	6	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			
1	6	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	6	A-	----ASN-	17667	ἕτερον	ἑτερον	ετερον	ἕτερος	e/(teron	e(teron	eteron	e/(teroj			
1	6	N-	----ASN-	17666	εὐαγγέλιον	εὐαγγελιον	ευαγγελιον	εὐαγγέλιον	eu)agge/lion	eu)aggelion	euaggelion	eu)agge/lion			,
1	7	RR	----NSN-	14	ὃ	ὁ	ο	ὅς	o\(	o(	o	o/(j			
1	7	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
1	7	V-	3PAI-S--	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/			
1	7	A-	----NSN-	17539	ἄλλο	ἀλλο	αλλο	ἄλλος	a/)llo	a)llo	allo	a/)lloj			·
1	7	C-	--------	4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)			
1	7	D-	--------	8	μή	μη	μη	μή	mh/	mh	mh	mh/			
1	7	RI	----NPM-	12	τινές	τινες	τινες	τις	tine/j	tinej	tinej	tij			
1	7	V-	3PAI-P--	894081	εἰσιν	εἰσιν	εισιν	εἰμί	ei)sin	ei)sin	eisin	ei)mi/			
1	7	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
1	7	V-	-PAPNPM-	828865	ταράσσοντες	ταρασσοντες	ταρασσοντες	ταράσσω	tara/ssontej	tarassontej	tarassontej	tara/ssw			
1	7	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	7	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	7	V-	-PAPNPM-	828865	θέλοντες	θελοντες	θελοντες	θέλω	qe/lontej	qelontej	qelontej	qe/lw			
1	7	V-	-AAN----	306049	μεταστρέψαι	μεταστρεψαι	μεταστρεψαι	μεταστρέφω	metastre/yai	metastreyai	metastreyai	metastre/fw			
1	7	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	7	N-	----ASN-	17666	εὐαγγέλιον	εὐαγγελιον	ευαγγελιον	εὐαγγέλιον	eu)agge/lion	eu)aggelion	euaggelion	eu)agge/lion			
1	7	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	7	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			.
1	8	C-	--------	4	ἀλλὰ	ἀλλα	αλλα	ἀλλά	a)lla\	a)lla	alla	a)lla/			
1	8	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	8	C-	--------	4	ἐὰν	ἐαν	εαν	ἐάν	e)a\n	e)an	ean	e)a/n			
1	8	RP	----NP--	13	ἡμεῖς	ἡμεις	ημεις	ἐγώ	h(mei~j	h(meij	hmeij	e)gw/			
1	8	C-	--------	4	ἢ	ἠ	η	ἤ	h\)	h)	h	h/)			
1	8	N-	----NSM-	9346	ἄγγελος	ἀγγελος	αγγελος	ἄγγελος	a/)ggeloj	a)ggeloj	aggeloj	a/)ggeloj			
1	8	P-	--------	7	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k			
1	8	N-	----GSM-	9538	οὐρανοῦ	οὐρανου	ουρανου	οὐρανός	ou)ranou~	ou)ranou	ouranou	ou)rano/j			
1	8	V-	3PMS-S--	636161	εὐαγγελίζηται	εὐαγγελιζηται	ευαγγελιζηται	εὐαγγελίζω	eu)aggeli/zhtai	eu)aggelizhtai	euaggelizhtai	eu)aggeli/zw			
1	8	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ	u(mi~n	u(min	umin	su/			
1	8	P-	--------	7	παρ	παρ	παρ	παρά	par	par	par	para/			
1	8	RR	----ASN-	14	ὃ	ὁ	ο	ὅς	o\(	o(	o	o/(j			
1	8	V-	1AMI-P--	866945	εὐηγγελισάμεθα	εὐηγγελισαμεθα	ευηγγελισαμεθα	εὐαγγελίζω	eu)hggelisa/meqa	eu)hggelisameqa	euhggelisameqa	eu)aggeli/zw			
1	8	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ	u(mi~n	u(min	umin	su/			,
1	8	N-	----NSN-	17538	ἀνάθεμα	ἀναθεμα	αναθεμα	ἀνάθεμα	a)na/qema	a)naqema	anaqema	a)na/qema			
1	8	V-	3PAD-S--	632001	ἔστω	ἐστω	εστω	εἰμί	e/)stw	e)stw	estw	ei)mi/			.
1	9	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
1	9	V-	1XAI-P--	863361	προειρήκαμεν	προειρηκαμεν	προειρηκαμεν	προλέγω	proeirh/kamen	proeirhkamen	proeirhkamen	prole/gw			,
1	9	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	9	D-	--------	8	ἄρτι	ἀρτι	αρτι	ἄρτι	a/)rti	a)rti	arti	a/)rti			
1	9	D-	--------	8	πάλιν	παλιν	παλιν	πάλιν	pa/lin	palin	palin	pa/lin			
1	9	V-	1PAI-S--	599169	λέγω	λεγω	λεγω	λέγω	le/gw	legw	legw	le/gw			,
1	9	C-	--------	4	εἴ	εἰ	ει	εἰ	ei/)	ei)	ei	ei)			
1	9	RI	----NSM-	12	τις	τις	τις	τις	tij	tij	tij	tij			
1	9	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	9	V-	3PMI-S--	636033	εὐαγγελίζεται	εὐαγγελιζεται	ευαγγελιζεται	εὐαγγελίζω	eu)aggeli/zetai	eu)aggelizetai	euaggelizetai	eu)aggeli/zw			
1	9	P-	--------	7	παρ	παρ	παρ	παρά	par	par	par	para/			
1	9	RR	----ASN-	14	ὃ	ὁ	ο	ὅς	o\(	o(	o	o/(j			
1	9	V-	2AAI-P--	895617	παρελάβετε	παρελαβετε	παρελαβετε	παραλαμβάνω	parela/bete	parelabete	parelabete	paralamba/nw			,
1	9	N-	----NSN-	17538	ἀνάθεμα	ἀναθεμα	αναθεμα	ἀνάθεμα	a)na/qema	a)naqema	anaqema	a)na/qema			
1	9	V-	3PAD-S--	632001	ἔστω	ἐστω	εστω	εἰμί	e/)stw	e)stw	estw	ei)mi/			.
1	10	D-	--------	8	Ἄρτι	ἀρτι	αρτι	ἄρτι	A/)rti	a)rti	arti	a/)rti			
1	10	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	10	N-	----APM-	9986	ἀνθρώπους	ἀνθρωπους	ανθρωπους	ἄνθρωπος	a)nqrw/pouj	a)nqrwpouj	anqrwpouj	a/)nqrwpoj			
1	10	V-	1PAI-S--	599169	πείθω	πειθω	πειθω	πείθω	pei/qw	peiqw	peiqw	pei/qw			
1	10	C-	--------	4	ἢ	ἠ	η	ἤ	h\)	h)	h	h/)			
1	10	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	10	N-	----ASM-	9474	θεόν	θεον	θεον	θεός	qeo/n	qeon	qeon	qeo/j			;
1	10	C-	--------	4	ἢ	ἠ	η	ἤ	h\)	h)	h	h/)			
1	10	V-	1PAI-S--	599169	ζητῶ	ζητω	ζητω	ζητέω	zhtw~	zhtw	zhtw	zhte/w			
1	10	N-	----DPM-	10114	ἀνθρώποις	ἀνθρωποις	ανθρωποις	ἄνθρωπος	a)nqrw/poij	a)nqrwpoij	anqrwpoij	a/)nqrwpoj			
1	10	V-	-PAN----	304513	ἀρέσκειν	ἀρεσκειν	αρεσκειν	ἀρέσκω	a)re/skein	a)reskein	areskein	a)re/skw			;
1	10	C-	--------	4	εἰ	εἰ	ει	εἰ	ei)	ei)	ei	ei)			
1	10	D-	--------	8	ἔτι	ἐτι	ετι	ἔτι	e/)ti	e)ti	eti	e/)ti			
1	10	N-	----DPM-	10114	ἀνθρώποις	ἀνθρωποις	ανθρωποις	ἄνθρωπος	a)nqrw/poij	a)nqrwpoij	anqrwpoij	a/)nqrwpoj			
1	10	V-	1IAI-S--	599681	ἤρεσκον	ἠρεσκον	ηρεσκον	ἀρέσκω	h/)reskon	h)reskon	hreskon	a)re/skw			,
1	10	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			
1	10	N-	----NSM-	9346	δοῦλος	δουλος	δουλος	δοῦλος	dou~loj	douloj	douloj	dou~loj			
1	10	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
1	10	X-	--------	5	ἂν	ἀν	αν	ἄν	a\)n	a)n	an	a/)n			
1	10	V-	1IMI-S--	603777	ἤμην	ἠμην	ημην	εἰμί	h/)mhn	h)mhn	hmhn	ei)mi/			.
1	11	V-	1PAI-S--	599169	Γνωρίζω	γνωριζω	γνωριζω	γνωρίζω	Gnwri/zw	gnwrizw	gnwrizw	gnwri/zw			
1	11	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	11	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ	u(mi~n	u(min	umin	su/			,
1	11	N-	----VPM-	9922	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός	a)delfoi/	a)delfoi	adelfoi	a)delfo/j			,
1	11	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	11	N-	----ASN-	17666	εὐαγγέλιον	εὐαγγελιον	ευαγγελιον	εὐαγγέλιον	eu)agge/lion	eu)aggelion	euaggelion	eu)agge/lion			
1	11	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	11	V-	-APPASN-	9063361	εὐαγγελισθὲν	εὐαγγελισθεν	ευαγγελισθεν	εὐαγγελίζω	eu)aggelisqe\n	eu)aggelisqen	euaggelisqen	eu)aggeli/zw			
1	11	P-	--------	7	ὑπ	ὑπ	υπ	ὑπό	u(p	u(p	up	u(po/			
1	11	RP	----GS--	13	ἐμοῦ	ἐμου	εμου	ἐγώ	e)mou~	e)mou	emou	e)gw/			
1	11	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	11	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
1	11	V-	3PAI-S--	631937	ἔστιν	ἐστιν	εστιν	εἰμί	e/)stin	e)stin	estin	ei)mi/			
1	11	P-	--------	7	κατὰ	κατα	κατα	κατά	kata\	kata	kata	kata/			
1	11	N-	----ASM-	9474	ἄνθρωπον	ἀνθρωπον	ανθρωπον	ἄνθρωπος	a/)nqrwpon	a)nqrwpon	anqrwpon	a/)nqrwpoj			·
1	12	D-	--------	8	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de\	ou)de	oude	ou)de/			
1	12	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	12	RP	----NS--	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw\	e)gw	egw	e)gw/			
1	12	P-	--------	7	παρὰ	παρα	παρα	παρά	para\	para	para	para/			
1	12	N-	----GSM-	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)nqrw/pou	a)nqrwpou	anqrwpou	a/)nqrwpoj			
1	12	V-	1AAI-S--	600705	παρέλαβον	παρελαβον	παρελαβον	παραλαμβάνω	pare/labon	parelabon	parelabon	paralamba/nw			
1	12	RP	----ASN-	13	αὐτό	αὐτο	αυτο	αὐτός	au)to/	au)to	auto	au)to/j			,
1	12	C-	--------	4	οὔτε	οὐτε	ουτε	οὔτε	ou/)te	ou)te	oute	ou/)te			
1	12	V-	1API-S--	2673281	ἐδιδάχθην	ἐδιδαχθην	εδιδαχθην	διδάσκω	e)dida/xqhn	e)didaxqhn	edidaxqhn	dida/skw			,
1	12	C-	--------	4	ἀλλὰ	ἀλλα	αλλα	ἀλλά	a)lla\	a)lla	alla	a)lla/			
1	12	P-	--------	7	δι	δι	δι	διά	di	di	di	dia/			
1	12	N-	----GSF-	13634	ἀποκαλύψεως	ἀποκαλυψεως	αποκαλυψεως	ἀποκάλυψις	a)pokalu/yewj	a)pokaluyewj	apokaluyewj	a)poka/luyij			
1	12	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς	I)hsou~	i)hsou	ihsou	I)hsou~j			
1	12	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			.
1	13	V-	2AAI-P--	895617	Ἠκούσατε	ἠκουσατε	ηκουσατε	ἀκούω	H)kou/sate	h)kousate	hkousate	a)kou/w			
1	13	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	13	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	13	A-	----ASF-	13571	ἐμὴν	ἐμην	εμην	ἐμός	e)mh\n	e)mhn	emhn	e)mo/j			
1	13	N-	----ASF-	13570	ἀναστροφήν	ἀναστροφην	αναστροφην	ἀναστροφή	a)nastrofh/n	a)nastrofhn	anastrofhn	a)nastrofh/			
1	13	X-	--------	5	ποτε	ποτε	ποτε	ποτέ	pote	pote	pote	pote/			
1	13	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	13	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	13	N-	----DSM-	9602	Ἰουδαϊσμῷ	ἰουδαϊσμω	ιουδαισμω	Ἰουδαϊσμός	I)oudai:smw~|	i)oudai:smw	ioudaismw	I)oudai:smo/j			,
1	13	D-	--------	8	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	13	P-	--------	7	καθ	καθ	καθ	κατά	kaq	kaq	kaq	kata/			
1	13	N-	----ASF-	13570	ὑπερβολὴν	ὑπερβολην	υπερβολην	ὑπερβολή	u(perbolh\n	u(perbolhn	uperbolhn	u(perbolh/			
1	13	V-	1IAI-S--	599681	ἐδίωκον	ἐδιωκον	εδιωκον	διώκω	e)di/wkon	e)diwkon	ediwkon	diw/kw			
1	13	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	13	N-	----ASF-	13570	ἐκκλησίαν	ἐκκλησιαν	εκκλησιαν	ἐκκλησία	e)kklhsi/an	e)kklhsian	ekklhsian	e)kklhsi/a			
1	13	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	13	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j			
1	13	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	13	V-	1IAI-S--	599681	ἐπόρθουν	ἐπορθουν	επορθουν	πορθέω	e)po/rqoun	e)porqoun	eporqoun	porqe/w			
1	13	RP	----ASF-	13	αὐτήν	αὐτην	αυτην	ἑαυτοῦ	au)th/n	au)thn	authn	e(autou~			,
1	14	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	14	V-	1IAI-S--	599681	προέκοπτον	προεκοπτον	προεκοπτον	προκόπτω	proe/kopton	proekopton	proekopton	proko/ptw			
1	14	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	14	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	14	N-	----DSM-	9602	Ἰουδαϊσμῷ	ἰουδαϊσμω	ιουδαισμω	Ἰουδαϊσμός	I)oudai:smw~|	i)oudai:smw	ioudaismw	I)oudai:smo/j			
1	14	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	14	A-	----APM-	9987	πολλοὺς	πολλους	πολλους	πολύς	pollou\j	pollouj	pollouj	polu/j			
1	14	N-	----APM-	9986	συνηλικιώτας	συνηλικιωτας	συνηλικιωτας	συνηλικιώτης	sunhlikiw/taj	sunhlikiwtaj	sunhlikiwtaj	sunhlikiw/thj			
1	14	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	14	RA	----DSN-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	14	N-	----DSN-	17794	γένει	γενει	γενει	γένος	ge/nei	genei	genei	ge/noj			
1	14	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			,
1	14	D-	--------	8	περισσοτέρως	περισσοτερως	περισσοτερως	περισσοτέρως	perissote/rwj	perissoterwj	perissoterwj	perissote/rwj			
1	14	N-	----NSM-	9346	ζηλωτὴς	ζηλωτης	ζηλωτης	ζηλωτής	zhlwth\j	zhlwthj	zhlwthj	zhlwth/j			
1	14	V-	-PAPNSM-	566721	ὑπάρχων	ὑπαρχων	υπαρχων	ὑπάρχω	u(pa/rxwn	u(parxwn	uparxwn	u(pa/rxw			
1	14	RA	----GPF-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	14	A-	----GPF-	14147	πατρικῶν	πατρικων	πατρικων	πατρικός	patrikw~n	patrikwn	patrikwn	patriko/j			
1	14	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			
1	14	N-	----GPF-	14146	παραδόσεων	παραδοσεων	παραδοσεων	παράδοσις	parado/sewn	paradosewn	paradosewn	para/dosij			.
