1	1	N-	----NSF-	13442	Ἀρχὴ	ἀρχη	αρχη	ἀρχή	A)rxh\	a)rxh	arxh	a)rxh/			
1	4	N-	----NSM-	9346	Ἰωάννης	ἰωαννης	ιωαννης	Ἰωάννης	I)wa/nnhj	i)wannhj	iwannhj	I)wa/nnhj			
1	4	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	4	V-	-PAPNSM-	566721	βαπτίζων	βαπτιζων	βαπτιζων	βαπτίζω	bapti/zwn	baptizwn	baptizwn	bapti/zw			
1	4	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	4	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
1	4	A-	----DSF-	13699	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)rh/mw|	e)rhmw	erhmw	e/)rhmoj			
1	4	V-	-PAPNSM-	566721	κηρύσσων	κηρυσσων	κηρυσσων	κηρύσσω	khru/sswn	khrusswn	khrusswn	khru/ssw			
1	4	N-	----ASN-	17666	βάπτισμα	βαπτισμα	βαπτισμα	βάπτισμα	ba/ptisma	baptisma	baptisma	ba/ptisma			
1	4	N-	----GSF-	13634	μετανοίας	μετανοιας	μετανοιας	μετάνοια	metanoi/aj	metanoiaj	metanoiaj	meta/noia			
1	4	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	4	N-	----ASF-	13570	ἄφεσιν	ἀφεσιν	αφεσιν	ἄφεσις	a/)fesin	a)fesin	afesin	a/)fesij			
1	4	N-	----GPF-	14146	ἁμαρτιῶν	ἁμαρτιων	αμαρτιων	ἁμαρτία	a(martiw~n	a(martiwn	amartiwn	a(marti/a			.
1	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	V-	3IMI-S--	636545	ἐξεπορεύετο	ἐξεπορευετο	εξεπορευετο	ἐκπορεύομαι	e)ceporeu/eto	e)ceporeueto	eceporeueto	e)kporeu/omai			
1	5	P-	--------	7	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j			
1	5	RP	----ASM-	13	αὐτὸν	αὐτον	αυτον	αὐτός	au)to\n	au)ton	auton	au)to/j			
1	5	A-	----NSF-	13443	πᾶσα	πασα	πασα	πᾶς	pa~sa	pasa	pasa	pa~j			
1	5	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	5	A-	----NSF-	13443	Ἰουδαία	ἰουδαια	ιουδαια	Ἰουδαία	I)oudai/a	i)oudaia	ioudaia	I)oudai/a			
1	5	N-	----NSF-	13442	χώρα	χωρα	χωρα	χώρα	xw/ra	xwra	xwra	xw/ra			
1	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
1	5	N-	----NPM-	9858	Ἱεροσολυμῖται	ἱεροσολυμιται	ιεροσολυμιται	Ἱεροσολυμίτης	I(erosolumi~tai	i(erosolumitai	ierosolumitai	I(erosolumi/thj			
1	5	A-	----NPM-	9859	πάντες	παντες	παντες	πᾶς	pa/ntej	pantej	pantej	pa~j			,
1	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	V-	3IPI-P--	2934401	ἐβαπτίζοντο	ἐβαπτιζοντο	εβαπτιζοντο	βαπτίζω	e)bapti/zonto	e)baptizonto	ebaptizonto	bapti/zw			
1	5	P-	--------	7	ὑπ	ὑπ	υπ	ὑπό	u(p	u(p	up	u(po/			
1	5	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	5	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	5	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	5	N-	----DSM-	9602	Ἰορδάνῃ	ἰορδανη	ιορδανη	Ἰορδάνης	I)orda/nh|	i)ordanh	iordanh	I)orda/nhj			
1	5	N-	----DSM-	9602	ποταμῷ	ποταμω	ποταμω	ποταμός	potamw~|	potamw	potamw	potamo/j			
1	5	V-	-PMPNPM-	832961	ἐξομολογούμενοι	ἐξομολογουμενοι	εξομολογουμενοι	ἐξομολογέω	e)comologou/menoi	e)comologoumenoi	ecomologoumenoi	e)comologe/w			
1	5	RA	----APF-	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(			
1	5	N-	----APF-	14082	ἁμαρτίας	ἁμαρτιας	αμαρτιας	ἁμαρτία	a(marti/aj	a(martiaj	amartiaj	a(marti/a			
1	5	RP	----GPM-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			.
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	V-	3IAI-S--	632449	ἦν	ἠν	ην	εἰμί	h~)n	h)n	hn	ei)mi/			
1	6	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	6	N-	----NSM-	9346	Ἰωάννης	ἰωαννης	ιωαννης	Ἰωάννης	I)wa/nnhj	i)wannhj	iwannhj	I)wa/nnhj			
1	6	V-	-XMPNSM-	572865	ἐνδεδυμένος	ἐνδεδυμενος	ενδεδυμενος	ἐνδύω	e)ndedume/noj	e)ndedumenoj	endedumenoj	e)ndu/w			
1	6	N-	----APF-	14082	τρίχας	τριχας	τριχας	θρίξ	tri/xaj	trixaj	trixaj	qri/c			
1	6	N-	----GSF-	13634	καμήλου	καμηλου	καμηλου	κάμηλος	kamh/lou	kamhlou	kamhlou	ka/mhloj			
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	N-	----ASF-	13570	ζώνην	ζωνην	ζωνην	ζώνη	zw/nhn	zwnhn	zwnhn	zw/nh			
1	6	A-	----ASF-	13571	δερματίνην	δερματινην	δερματινην	δερμάτινος	dermati/nhn	dermatinhn	dermatinhn	derma/tinoj			
1	6	P-	--------	7	περὶ	περι	περι	περί	peri\	peri	peri	peri/			
1	6	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	6	N-	----ASF-	13570	ὀσφὺν	ὀσφυν	οσφυν	ὀσφῦς	o)sfu\n	o)sfun	osfun	o)sfu~j			
1	6	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			,
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	V-	-PAPNSM-	566721	ἔσθων	ἐσθων	εσθων	ἔσθω	e/)sqwn	e)sqwn	esqwn	e/)sqw			
1	6	N-	----APF-	14082	ἀκρίδας	ἀκριδας	ακριδας	ἀκρίς	a)kri/daj	a)kridaj	akridaj	a)kri/j			
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	N-	----ASN-	17666	μέλι	μελι	μελι	μέλι	me/li	meli	meli	me/li			
1	6	A-	----ASN-	17667	ἄγριον	ἀγριον	αγριον	ἄγριος	a/)grion	a)grion	agrion	a/)grioj			.
1	7	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	7	V-	3IAI-S--	632449	ἐκήρυσσεν	ἐκηρυσσεν	εκηρυσσεν	κηρύσσω	e)kh/russen	e)khrussen	ekhrussen	khru/ssw			
1	7	V-	-PAPNSM-	566721	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw			·
1	7	V-	3PMI-S--	636033	Ἔρχεται	ἐρχεται	ερχεται	ἔρχομαι	E/)rxetai	e)rxetai	erxetai	e/)rxomai			
1	7	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	7	A-	----NSMC	42115	ἰσχυρότερός	ἰσχυροτερος	ισχυροτερος	ἰσχυρός	i)sxuro/tero/j	i)sxuroteroj	isxuroteroj	i)sxuro/j			
1	7	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			
1	7	P-	--------	7	ὀπίσω	ὀπισω	οπισω	ὀπίσω	o)pi/sw	o)pisw	opisw	o)pi/sw			
1	7	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			,
1	7	RR	----GSM-	14	οὗ	οὑ	ου	ὅς	ou~(	ou(	ou	o/(j			
1	7	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
1	7	V-	1PAI-S--	599169	εἰμὶ	εἰμι	ειμι	εἰμί	ei)mi\	ei)mi	eimi	ei)mi/			
1	7	A-	----NSM-	9347	ἱκανὸς	ἱκανος	ικανος	ἱκανός	i(kano\j	i(kanoj	ikanoj	i(kano/j			
1	7	V-	-AAPNSM-	568257	κύψας	κυψας	κυψας	κύπτω	ku/yaj	kuyaj	kuyaj	ku/ptw			
1	7	V-	-AAN----	306049	λῦσαι	λυσαι	λυσαι	λύω	lu~sai	lusai	lusai	lu/w			
1	7	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	7	N-	----ASM-	9474	ἱμάντα	ἱμαντα	ιμαντα	ἱμάς	i(ma/nta	i(manta	imanta	i(ma/j			
1	7	RA	----GPN-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	7	N-	----GPN-	18242	ὑποδημάτων	ὑποδηματων	υποδηματων	ὑπόδημα	u(podhma/twn	u(podhmatwn	upodhmatwn	u(po/dhma			
1	7	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			·
1	8	RP	----NS--	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw\	e)gw	egw	e)gw/			
1	8	V-	1AAI-S--	600705	ἐβάπτισα	ἐβαπτισα	εβαπτισα	βαπτίζω	e)ba/ptisa	e)baptisa	ebaptisa	bapti/zw			
1	8	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	8	N-	----DSN-	17794	ὕδατι	ὑδατι	υδατι	ὕδωρ	u/(dati	u(dati	udati	u/(dwr			,
1	8	RP	----NSM-	13	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j			
1	8	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	8	V-	3FAI-S--	632961	βαπτίσει	βαπτισει	βαπτισει	βαπτίζω	bapti/sei	baptisei	baptisei	bapti/zw			
1	8	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	8	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	8	N-	----DSN-	17794	πνεύματι	πνευματι	πνευματι	πνεῦμα	pneu/mati	pneumati	pneumati	pneu~ma			
1	8	A-	----DSN-	17795	ἁγίῳ	ἁγιω	αγιω	ἅγιος	a(gi/w|	a(giw	agiw	a/(gioj			.
1	9	C-	--------	4	Καὶ	και	και	καί	Kai\	kai	kai	kai/			
1	9	V-	3AMI-S--	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι	e)ge/neto	e)geneto	egeneto	gi/nomai			
1	9	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	9	RD	----DPF-	11	ἐκείναις	ἐκειναις	εκειναις	ἐκεῖνος	e)kei/naij	e)keinaij	ekeinaij	e)kei~noj			
1	9	RA	----DPF-	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(			
1	9	N-	----DPF-	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra			
1	9	V-	3AAI-S--	633473	ἦλθεν	ἠλθεν	ηλθεν	ἔρχομαι	h~)lqen	h)lqen	hlqen	e/)rxomai			
1	9	N-	----NSM-	9346	Ἰησοῦς	ἰησους	ιησους	Ἰησοῦς	I)hsou~j	i)hsouj	ihsouj	I)hsou~j			
1	9	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	9	N-	----GSF-	13634	Ναζαρὲτ	ναζαρετ	ναζαρετ	Ναζαρέτ	Nazare\t	nazaret	nazaret	Nazare/t			
1	9	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	9	N-	----GSF-	13634	Γαλιλαίας	γαλιλαιας	γαλιλαιας	Γαλιλαία	Galilai/aj	galilaiaj	galilaiaj	Galilai/a			
1	9	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	9	V-	3API-S--	2673281	ἐβαπτίσθη	ἐβαπτισθη	εβαπτισθη	βαπτίζω	e)bapti/sqh	e)baptisqh	ebaptisqh	bapti/zw			
1	9	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	9	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	9	N-	----ASM-	9474	Ἰορδάνην	ἰορδανην	ιορδανην	Ἰορδάνης	I)orda/nhn	i)ordanhn	iordanhn	I)orda/nhj			
1	9	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
1	9	N-	----GSM-	9538	Ἰωάννου	ἰωαννου	ιωαννου	Ἰωάννης	I)wa/nnou	i)wannou	iwannou	I)wa/nnhj			.
1	10	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	10	A-	----NSM-	9347	εὐθὺς	εὐθυς	ευθυς	εὐθύς	eu)qu\j	eu)quj	euquj	eu)qu/j			
1	10	V-	-PAPNSM-	566721	ἀναβαίνων	ἀναβαινων	αναβαινων	ἀναβαίνω	a)nabai/nwn	a)nabainwn	anabainwn	a)nabai/nw			
1	10	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	10	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	10	N-	----GSN-	17730	ὕδατος	ὑδατος	υδατος	ὕδωρ	u/(datoj	u(datoj	udatoj	u/(dwr			
1	10	V-	3AAI-S--	633473	εἶδεν	εἰδεν	ειδεν	ὁράω	ei~)den	ei)den	eiden	o(ra/w			
1	10	V-	-PPPAPM-	5129665	σχιζομένους	σχιζομενους	σχιζομενους	σχίζω	sxizome/nouj	sxizomenouj	sxizomenouj	sxi/zw			
1	10	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
1	10	N-	----APM-	9986	οὐρανοὺς	οὐρανους	ουρανους	οὐρανός	ou)ranou\j	ou)ranouj	ouranouj	ou)rano/j			
1	10	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	10	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	10	N-	----ASN-	17666	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu~ma	pneuma	pneuma	pneu~ma			
1	10	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
1	10	N-	----ASF-	13570	περιστερὰν	περιστεραν	περιστεραν	περιστερά	peristera\n	peristeran	peristeran	peristera/			
1	10	V-	-PAPASN-	566721	καταβαῖνον	καταβαινον	καταβαινον	καταβαίνω	katabai~non	katabainon	katabainon	katabai/nw			
1	10	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	10	RP	----ASM-	13	αὐτόν	αὐτον	αυτον	αὐτός	au)to/n	au)ton	auton	au)to/j			·
1	11	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	N-	----NSF-	13442	φωνὴ	φωνη	φωνη	φωνή	fwnh\	fwnh	fwnh	fwnh/			
1	11	V-	3AMI-S--	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι	e)ge/neto	e)geneto	egeneto	gi/nomai			
1	11	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	11	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	11	N-	----GPM-	10050	οὐρανῶν	οὐρανων	ουρανων	οὐρανός	ou)ranw~n	ou)ranwn	ouranwn	ou)rano/j			·
1	11	RP	----NS--	13	Σὺ	συ	συ	σύ	Su\	su	su	su/			
1	11	V-	2PAI-S--	631937	εἶ	εἰ	ει	εἰμί	ei~)	ei)	ei	ei)mi/			
1	11	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	11	N-	----NSM-	9346	υἱός	υἱος	υιος	υἱός	ui(o/j	ui(oj	uioj	ui(o/j			
1	11	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			
1	11	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	11	A-	----NSM-	9347	ἀγαπητός	ἀγαπητος	αγαπητος	ἀγαπητός	a)gaphto/j	a)gaphtoj	agaphtoj	a)gaphto/j			,
1	11	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	11	RP	----DS--	13	σοὶ	σοι	σοι	σύ	soi\	soi	soi	su/			
1	11	V-	1AAI-S--	600705	εὐδόκησα	εὐδοκησα	ευδοκησα	εὐδοκέω	eu)do/khsa	eu)dokhsa	eudokhsa	eu)doke/w			.
1	12	C-	--------	4	Καὶ	και	και	καί	Kai\	kai	kai	kai/			
1	12	A-	----NSM-	9347	εὐθὺς	εὐθυς	ευθυς	εὐθύς	eu)qu\j	eu)quj	euquj	eu)qu/j			
1	12	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	12	N-	----NSN-	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu~ma	pneuma	pneuma	pneu~ma			
1	12	RP	----ASM-	13	αὐτὸν	αὐτον	αυτον	αὐτός	au)to\n	au)ton	auton	au)to/j			
1	12	V-	3PAI-S--	631937	ἐκβάλλει	ἐκβαλλει	εκβαλλει	ἐκβάλλω	e)kba/llei	e)kballei	ekballei	e)kba/llw			
1	12	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	12	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	12	A-	----ASF-	13571	ἔρημον	ἐρημον	ερημον	ἔρημος	e/)rhmon	e)rhmon	erhmon	e/)rhmoj			.
1	13	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	13	V-	3IAI-S--	632449	ἦν	ἠν	ην	εἰμί	h~)n	h)n	hn	ei)mi/			
1	13	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	13	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
1	13	A-	----DSF-	13699	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)rh/mw|	e)rhmw	erhmw	e/)rhmoj			
1	13	A-	----APF-	14083	τεσσεράκοντα	τεσσερακοντα	τεσσερακοντα	τεσσεράκοντα	tessera/konta	tesserakonta	tesserakonta	tessera/konta			
1	13	N-	----APF-	14082	ἡμέρας	ἡμερας	ημερας	ἡμέρα	h(me/raj	h(meraj	hmeraj	h(me/ra			
1	13	V-	-PPPNSM-	4801985	πειραζόμενος	πειραζομενος	πειραζομενος	πειράζω	peirazo/menoj	peirazomenoj	peirazomenoj	peira/zw			
1	13	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
1	13	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	13	N-	----GSM-	9538	Σατανᾶ	σατανα	σατανα	Σατανᾶς	Satana~	satana	satana	Satana~j			,
1	13	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	13	V-	3IAI-S--	632449	ἦν	ἠν	ην	εἰμί	h~)n	h)n	hn	ei)mi/			
1	13	P-	--------	7	μετὰ	μετα	μετα	μετά	meta\	meta	meta	meta/			
1	13	RA	----GPN-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	13	N-	----GPN-	18242	θηρίων	θηριων	θηριων	θηρίον	qhri/wn	qhriwn	qhriwn	qhri/on			,
1	13	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	13	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
1	13	N-	----NPM-	9858	ἄγγελοι	ἀγγελοι	αγγελοι	ἄγγελος	a/)ggeloi	a)ggeloi	aggeloi	a/)ggeloj			
1	13	V-	3IAI-P--	894593	διηκόνουν	διηκονουν	διηκονουν	διακονέω	dihko/noun	dihkonoun	dihkonoun	diakone/w			
1	13	RP	----DSM-	13	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j			.
1	14	C-	--------	4	Καὶ	και	και	καί	Kai\	kai	kai	kai/			
1	14	P-	--------	7	μετὰ	μετα	μετα	μετά	meta\	meta	meta	meta/			
1	14	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	14	V-	-APN----	2411393	παραδοθῆναι	παραδοθηναι	παραδοθηναι	παραδίδωμι	paradoqh~nai	paradoqhnai	paradoqhnai	paradi/dwmi			
1	14	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	14	N-	----ASM-	9474	Ἰωάννην	ἰωαννην	ιωαννην	Ἰωάννης	I)wa/nnhn	i)wannhn	iwannhn	I)wa/nnhj			
1	14	V-	3AAI-S--	633473	ἦλθεν	ἠλθεν	ηλθεν	ἔρχομαι	h~)lqen	h)lqen	hlqen	e/)rxomai			
1	14	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	14	N-	----NSM-	9346	Ἰησοῦς	ἰησους	ιησους	Ἰησοῦς	I)hsou~j	i)hsouj	ihsouj	I)hsou~j			
1	14	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	14	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	14	N-	----ASF-	13570	Γαλιλαίαν	γαλιλαιαν	γαλιλαιαν	Γαλιλαία	Galilai/an	galilaian	galilaian	Galilai/a			
1	14	V-	-PAPNSM-	566721	κηρύσσων	κηρυσσων	κηρυσσων	κηρύσσω	khru/sswn	khrusswn	khrusswn	khru/ssw			
1	14	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	14	N-	----ASN-	17666	εὐαγγέλιον	εὐαγγελιον	ευαγγελιον	εὐαγγέλιον	eu)agge/lion	eu)aggelion	euaggelion	eu)agge/lion			
1	14	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	14	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j			
1	15	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
