1	1	N-	----NSM-	9346	Ἰάκωβος	ἰακωβος	ιακωβος	Ἰάκωβος	I)a/kwboj	i)akwboj	iakwboj	I)a/kwboj			
1	4	A-	----DSN-	17795	μηδενὶ	μηδενι	μηδενι	μηδείς	mhdeni\	mhdeni	mhdeni	mhdei/j			
1	4	V-	-PMPNPM-	832961	λειπόμενοι	λειπομενοι	λειπομενοι	λείπω	leipo/menoi	leipomenoi	leipomenoi	lei/pw			.
1	5	C-	--------	4	Εἰ	εἰ	ει	εἰ	Ei)	ei)	ei	ei)			
1	5	C-	--------	4	δέ	δε	δε	δέ	de/	de	de	de/			
1	5	RI	----NSM-	12	τις	τις	τις	τις	tij	tij	tij	tij			
1	5	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			
1	5	V-	3PMI-S--	636033	λείπεται	λειπεται	λειπεται	λείπω	lei/petai	leipetai	leipetai	lei/pw			
1	5	N-	----GSF-	13634	σοφίας	σοφιας	σοφιας	σοφία	sofi/aj	sofiaj	sofiaj	sofi/a			,
1	5	V-	3PAD-S--	632001	αἰτείτω	αἰτειτω	αιτειτω	αἰτέω	ai)tei/tw	ai)teitw	aiteitw	ai)te/w			
1	5	P-	--------	7	παρὰ	παρα	παρα	παρά	para\	para	para	para/			
1	5	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	5	V-	-PAPGSM-	566721	διδόντος	διδοντος	διδοντος	δίδωμι	dido/ntoj	didontoj	didontoj	di/dwmi			
1	5	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j			
1	5	A-	----DPM-	10115	πᾶσιν	πασιν	πασιν	πᾶς	pa~sin	pasin	pasin	pa~j			
1	5	D-	--------	8	ἁπλῶς	ἁπλως	απλως	ἁπλῶς	a(plw~j	a(plwj	aplwj	a(plw~j			
1	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	5	V-	-PAPGSM-	566721	ὀνειδίζοντος	ὀνειδιζοντος	ονειδιζοντος	ὀνειδίζω	o)neidi/zontoj	o)neidizontoj	oneidizontoj	o)neidi/zw			,
1	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	V-	3FPI-S--	2672769	δοθήσεται	δοθησεται	δοθησεται	δίδωμι	doqh/setai	doqhsetai	doqhsetai	di/dwmi			
1	5	RP	----DSM-	13	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j			·
1	6	V-	3PAD-S--	632001	αἰτείτω	αἰτειτω	αιτειτω	αἰτέω	ai)tei/tw	ai)teitw	aiteitw	ai)te/w			
1	6	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	6	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	6	N-	----DSF-	13698	πίστει	πιστει	πιστει	πίστις	pi/stei	pistei	pistei	pi/stij			,
1	6	A-	----ASN-	17667	μηδὲν	μηδεν	μηδεν	μηδείς	mhde\n	mhden	mhden	mhdei/j			
1	6	V-	-PMPNSM-	570817	διακρινόμενος	διακρινομενος	διακρινομενος	διακρίνω	diakrino/menoj	diakrinomenoj	diakrinomenoj	diakri/nw			,
1	6	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	6	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	6	V-	-PMPNSM-	570817	διακρινόμενος	διακρινομενος	διακρινομενος	διακρίνω	diakrino/menoj	diakrinomenoj	diakrinomenoj	diakri/nw			
1	6	V-	3XAI-S--	633985	ἔοικεν	ἐοικεν	εοικεν	ἔοικα	e/)oiken	e)oiken	eoiken	e/)oika			
1	6	N-	----DSM-	9602	κλύδωνι	κλυδωνι	κλυδωνι	κλύδων	klu/dwni	kludwni	kludwni	klu/dwn			
1	6	N-	----GSF-	13634	θαλάσσης	θαλασσης	θαλασσης	θάλασσα	qala/sshj	qalasshj	qalasshj	qa/lassa			
1	6	V-	-PPPDSM-	4933057	ἀνεμιζομένῳ	ἀνεμιζομενω	ανεμιζομενω	ἀνεμίζομαι	a)nemizome/nw|	a)nemizomenw	anemizomenw	a)nemi/zomai			
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	V-	-PPPDSM-	4933057	ῥιπιζομένῳ	ῥιπιζομενω	ριπιζομενω	ῥιπίζομαι	r(ipizome/nw|	r(ipizomenw	ripizomenw	r(ipi/zomai			·
1	7	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	7	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	7	V-	3PMD-S--	636097	οἰέσθω	οἰεσθω	οιεσθω	οἶμαι	oi)e/sqw	oi)esqw	oiesqw	oi~)mai			
1	7	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	7	N-	----NSM-	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a/)nqrwpoj	a)nqrwpoj	anqrwpoj	a/)nqrwpoj			
1	7	RD	----NSM-	11	ἐκεῖνος	ἐκεινος	εκεινος	ἐκεῖνος	e)kei~noj	e)keinoj	ekeinoj	e)kei~noj			
1	7	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	7	V-	3FMI-S--	637057	λήμψεταί	λημψεται	λημψεται	λαμβάνω	lh/myetai/	lhmyetai	lhmyetai	lamba/nw			
1	7	RI	----ASN-	12	τι	τι	τι	τις	ti	ti	ti	tij			
1	7	P-	--------	7	παρὰ	παρα	παρα	παρά	para\	para	para	para/			
1	7	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	7	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
1	8	N-	----NSM-	9346	ἀνὴρ	ἀνηρ	ανηρ	ἀνήρ	a)nh\r	a)nhr	anhr	a)nh/r			
1	8	A-	----NSM-	9347	δίψυχος	διψυχος	διψυχος	δίψυχος	di/yuxoj	diyuxoj	diyuxoj	di/yuxoj			,
1	8	A-	----NSM-	9347	ἀκατάστατος	ἀκαταστατος	ακαταστατος	ἀκατάστατος	a)kata/statoj	a)katastatoj	akatastatoj	a)kata/statoj			
1	8	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	8	A-	----DPF-	14211	πάσαις	πασαις	πασαις	πᾶς	pa/saij	pasaij	pasaij	pa~j			
1	8	RA	----DPF-	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(			
1	8	N-	----DPF-	14210	ὁδοῖς	ὁδοις	οδοις	ὁδός	o(doi~j	o(doij	odoij	o(do/j			
1	8	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			.
1	9	V-	3PMD-S--	636097	Καυχάσθω	καυχασθω	καυχασθω	καυχάομαι	Kauxa/sqw	kauxasqw	kauxasqw	kauxa/omai			
1	9	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	9	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	9	N-	----NSM-	9346	ἀδελφὸς	ἀδελφος	αδελφος	ἀδελφός	a)delfo\j	a)delfoj	adelfoj	a)delfo/j			
1	9	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	9	A-	----NSM-	9347	ταπεινὸς	ταπεινος	ταπεινος	ταπεινός	tapeino\j	tapeinoj	tapeinoj	tapeino/j			
1	9	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	9	RA	----DSN-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	9	N-	----DSN-	17794	ὕψει	ὑψει	υψει	ὕψος	u/(yei	u(yei	uyei	u/(yoj			
1	9	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			,
1	10	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	10	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	10	A-	----NSM-	9347	πλούσιος	πλουσιος	πλουσιος	πλούσιος	plou/sioj	plousioj	plousioj	plou/sioj			
1	10	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	10	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
1	10	N-	----DSF-	13698	ταπεινώσει	ταπεινωσει	ταπεινωσει	ταπείνωσις	tapeinw/sei	tapeinwsei	tapeinwsei	tapei/nwsij			
1	10	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			,
1	10	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	10	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
1	10	N-	----NSN-	17538	ἄνθος	ἀνθος	ανθος	ἄνθος	a/)nqoj	a)nqoj	anqoj	a/)nqoj			
1	10	N-	----GSM-	9538	χόρτου	χορτου	χορτου	χόρτος	xo/rtou	xortou	xortou	xo/rtoj			
1	10	V-	3FMI-S--	637057	παρελεύσεται	παρελευσεται	παρελευσεται	παρέρχομαι	pareleu/setai	pareleusetai	pareleusetai	pare/rxomai			.
1	11	V-	3AAI-S--	633473	ἀνέτειλεν	ἀνετειλεν	ανετειλεν	ἀνατέλλω	a)ne/teilen	a)neteilen	aneteilen	a)nate/llw			
1	11	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	11	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	11	N-	----NSM-	9346	ἥλιος	ἡλιος	ηλιος	ἥλιος	h/(lioj	h(lioj	hlioj	h/(lioj			
1	11	P-	--------	7	σὺν	συν	συν	σύν	su\n	sun	sun	su/n			
1	11	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	11	N-	----DSM-	9602	καύσωνι	καυσωνι	καυσωνι	καύσων	kau/swni	kauswni	kauswni	kau/swn			
1	11	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	V-	3AAI-S--	633473	ἐξήρανεν	ἐξηρανεν	εξηρανεν	ξηραίνω	e)ch/ranen	e)chranen	echranen	chrai/nw			
1	11	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	11	N-	----ASM-	9474	χόρτον	χορτον	χορτον	χόρτος	xo/rton	xorton	xorton	xo/rtoj			,
1	11	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	11	N-	----NSN-	17538	ἄνθος	ἀνθος	ανθος	ἄνθος	a/)nqoj	a)nqoj	anqoj	a/)nqoj			
1	11	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	11	V-	3AAI-S--	633473	ἐξέπεσεν	ἐξεπεσεν	εξεπεσεν	ἐκπίπτω	e)ce/pesen	e)cepesen	ecepesen	e)kpi/ptw			
1	11	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	11	N-	----NSF-	13442	εὐπρέπεια	εὐπρεπεια	ευπρεπεια	εὐπρέπεια	eu)pre/peia	eu)prepeia	euprepeia	eu)pre/peia			
1	11	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	11	N-	----GSN-	17730	προσώπου	προσωπου	προσωπου	πρόσωπον	prosw/pou	proswpou	proswpou	pro/swpon			
1	11	RP	----GSN-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	11	V-	3AMI-S--	637569	ἀπώλετο	ἀπωλετο	απωλετο	ἀπόλλυμι	a)pw/leto	a)pwleto	apwleto	a)po/llumi			·
1	11	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
1	11	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	11	A-	----NSM-	9347	πλούσιος	πλουσιος	πλουσιος	πλούσιος	plou/sioj	plousioj	plousioj	plou/sioj			
1	11	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	11	RA	----DPF-	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(			
1	11	N-	----DPF-	14210	πορείαις	πορειαις	πορειαις	πορεία	porei/aij	poreiaij	poreiaij	porei/a			
1	11	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	11	V-	3FPI-S--	2672769	μαρανθήσεται	μαρανθησεται	μαρανθησεται	μαραίνομαι	maranqh/setai	maranqhsetai	maranqhsetai	marai/nomai			.
1	12	A-	----NSM-	9347	Μακάριος	μακαριος	μακαριος	μακάριος	Maka/rioj	makarioj	makarioj	maka/rioj			
1	12	N-	----NSM-	9346	ἀνὴρ	ἀνηρ	ανηρ	ἀνήρ	a)nh\r	a)nhr	anhr	a)nh/r			
1	12	RR	----NSM-	14	ὃς	ὁς	ος	ὅς	o\(j	o(j	oj	o/(j			
1	12	V-	3PAI-S--	631937	ὑπομένει	ὑπομενει	υπομενει	ὑπομένω	u(pome/nei	u(pomenei	upomenei	u(pome/nw			
1	12	N-	----ASM-	9474	πειρασμόν	πειρασμον	πειρασμον	πειρασμός	peirasmo/n	peirasmon	peirasmon	peirasmo/j			,
1	12	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	12	A-	----NSM-	9347	δόκιμος	δοκιμος	δοκιμος	δόκιμος	do/kimoj	dokimoj	dokimoj	do/kimoj			
1	12	V-	-AMPNSM-	572353	γενόμενος	γενομενος	γενομενος	γίνομαι	geno/menoj	genomenoj	genomenoj	gi/nomai			
1	12	V-	3FMI-S--	637057	λήμψεται	λημψεται	λημψεται	λαμβάνω	lh/myetai	lhmyetai	lhmyetai	lamba/nw			
1	12	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	12	N-	----ASM-	9474	στέφανον	στεφανον	στεφανον	στέφανος	ste/fanon	stefanon	stefanon	ste/fanoj			
1	12	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	12	N-	----GSF-	13634	ζωῆς	ζωης	ζωης	ζωή	zwh~j	zwhj	zwhj	zwh/			,
1	12	RR	----ASM-	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j			
1	12	V-	3AMI-S--	637569	ἐπηγγείλατο	ἐπηγγειλατο	επηγγειλατο	ἐπαγγέλλομαι	e)phggei/lato	e)phggeilato	ephggeilato	e)pagge/llomai			
1	12	RA	----DPM-	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(			
1	12	V-	-PAPDPM-	828865	ἀγαπῶσιν	ἀγαπωσιν	αγαπωσιν	ἀγαπάω	a)gapw~sin	a)gapwsin	agapwsin	a)gapa/w			
1	12	RP	----ASM-	13	αὐτόν	αὐτον	αυτον	αὐτός	au)to/n	au)ton	auton	au)to/j			.
1	13	A-	----NSM-	9347	μηδεὶς	μηδεις	μηδεις	μηδείς	mhdei\j	mhdeij	mhdeij	mhdei/j			
1	13	V-	-PPPNSM-	4801985	πειραζόμενος	πειραζομενος	πειραζομενος	πειράζω	peirazo/menoj	peirazomenoj	peirazomenoj	peira/zw			
1	13	V-	3PAD-S--	632001	λεγέτω	λεγετω	λεγετω	λέγω	lege/tw	legetw	legetw	le/gw			
1	13	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	13	P-	--------	7	Ἀπὸ	ἀπο	απο	ἀπό	A)po\	a)po	apo	a)po/			
1	13	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j			
1	13	V-	1PPI-S--	2671745	πειράζομαι	πειραζομαι	πειραζομαι	πειράζω	peira/zomai	peirazomai	peirazomai	peira/zw			·
1	13	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	13	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	13	N-	----NSM-	9346	θεὸς	θεος	θεος	θεός	qeo\j	qeoj	qeoj	qeo/j			
1	13	A-	----NSM-	9347	ἀπείραστός	ἀπειραστος	απειραστος	ἀπείραστος	a)pei/rasto/j	a)peirastoj	apeirastoj	a)pei/rastoj			
1	13	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
1	13	A-	----GPN-	18243	κακῶν	κακων	κακων	κακός	kakw~n	kakwn	kakwn	kako/j			,
1	13	V-	3PAI-S--	631937	πειράζει	πειραζει	πειραζει	πειράζω	peira/zei	peirazei	peirazei	peira/zw			
1	13	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	13	RP	----NSM-	13	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j			
1	13	A-	----ASM-	9475	οὐδένα	οὐδενα	ουδενα	οὐδείς	ou)de/na	ou)dena	oudena	ou)dei/j			.
1	14	A-	----NSM-	9347	ἕκαστος	ἑκαστος	εκαστος	ἕκαστος	e/(kastoj	e(kastoj	ekastoj	e/(kastoj			
1	14	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	14	V-	3PPI-S--	2671745	πειράζεται	πειραζεται	πειραζεται	πειράζω	peira/zetai	peirazetai	peirazetai	peira/zw			
1	14	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
1	14	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	14	A-	----GSF-	13635	ἰδίας	ἰδιας	ιδιας	ἴδιος	i)di/aj	i)diaj	idiaj	i/)dioj			
1	14	N-	----GSF-	13634	ἐπιθυμίας	ἐπιθυμιας	επιθυμιας	ἐπιθυμία	e)piqumi/aj	e)piqumiaj	epiqumiaj	e)piqumi/a			
1	14	V-	-PPPNSM-	4801985	ἐξελκόμενος	ἐξελκομενος	εξελκομενος	ἐξέλκω	e)celko/menoj	e)celkomenoj	ecelkomenoj	e)ce/lkw			
1	14	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	14	V-	-PPPNSM-	4801985	δελεαζόμενος	δελεαζομενος	δελεαζομενος	δελεάζω	deleazo/menoj	deleazomenoj	deleazomenoj	delea/zw			·
1	15	D-	--------	8	εἶτα	εἰτα	ειτα	εἶτα	ei~)ta	ei)ta	eita	ei~)ta			
1	15	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	15	N-	----NSF-	13442	ἐπιθυμία	ἐπιθυμια	επιθυμια	ἐπιθυμία	e)piqumi/a	e)piqumia	epiqumia	e)piqumi/a			
1	15	V-	-AAPNSF-	568257	συλλαβοῦσα	συλλαβουσα	συλλαβουσα	συλλαμβάνω	sullabou~sa	sullabousa	sullabousa	sullamba/nw			
1	15	V-	3PAI-S--	631937	τίκτει	τικτει	τικτει	τίκτω	ti/ktei	tiktei	tiktei	ti/ktw			
1	15	N-	----ASF-	13570	ἁμαρτίαν	ἁμαρτιαν	αμαρτιαν	ἁμαρτία	a(marti/an	a(martian	amartian	a(marti/a			,
1	15	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	15	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	15	N-	----NSF-	13442	ἁμαρτία	ἁμαρτια	αμαρτια	ἁμαρτία	a(marti/a	a(martia	amartia	a(marti/a			
1	15	V-	-APPNSF-	6900673	ἀποτελεσθεῖσα	ἀποτελεσθεισα	αποτελεσθεισα	ἀποτελέω	a)potelesqei~sa	a)potelesqeisa	apotelesqeisa	a)potele/w			
1	15	V-	3PAI-S--	631937	ἀποκύει	ἀποκυει	αποκυει	ἀποκυέω	a)poku/ei	a)pokuei	apokuei	a)pokue/w			
1	15	N-	----ASM-	9474	θάνατον	θανατον	θανατον	θάνατος	qa/naton	qanaton	qanaton	qa/natoj			.
1	16	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	16	V-	2PPD-P--	2933953	πλανᾶσθε	πλανασθε	πλανασθε	πλανάω	plana~sqe	planasqe	planasqe	plana/w			,
1	16	N-	----VPM-	9922	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός	a)delfoi/	a)delfoi	adelfoi	a)delfo/j			
1	16	RP	----GS--	13	μου	μου	μου	ἐγώ	mou	mou	mou	e)gw/			
1	16	A-	----VPM-	9923	ἀγαπητοί	ἀγαπητοι	αγαπητοι	ἀγαπητός	a)gaphtoi/	a)gaphtoi	agaphtoi	a)gaphto/j			.
1	17	A-	----NSF-	13443	Πᾶσα	πασα	πασα	πᾶς	Pa~sa	pasa	pasa	pa~j			
1	17	N-	----NSF-	13442	δόσις	δοσις	δοσις	δόσις	do/sij	dosij	dosij	do/sij			
1	17	A-	----NSF-	13443	ἀγαθὴ	ἀγαθη	αγαθη	ἀγαθός	a)gaqh\	a)gaqh	agaqh	a)gaqo/j			
1	17	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	17	A-	----NSN-	17539	πᾶν	παν	παν	πᾶς	pa~n	pan	pan	pa~j			
1	17	N-	----NSN-	17538	δώρημα	δωρημα	δωρημα	δώρημα	dw/rhma	dwrhma	dwrhma	dw/rhma			
1	17	A-	----NSN-	17539	τέλειον	τελειον	τελειον	τέλειος	te/leion	teleion	teleion	te/leioj			
