1	1	N-	----NSM-	9346	Παῦλος	παυλος	παυλος	Παῦλος	Pau~loj	pauloj	pauloj	Pau~loj			
1	4	V-	-PMN----	308609	δύνασθαι	δυνασθαι	δυνασθαι	δύναμαι	du/nasqai	dunasqai	dunasqai	du/namai			
1	4	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ	h(ma~j	h(maj	hmaj	e)gw/			
1	4	V-	-PAN----	304513	παρακαλεῖν	παρακαλειν	παρακαλειν	παρακαλέω	parakalei~n	parakalein	parakalein	parakale/w			
1	4	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
1	4	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	4	A-	----DSF-	13699	πάσῃ	παση	παση	πᾶς	pa/sh|	pash	pash	pa~j			
1	4	N-	----DSF-	13698	θλίψει	θλιψει	θλιψει	θλῖψις	qli/yei	qliyei	qliyei	qli~yij			
1	4	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
1	4	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	4	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις	paraklh/sewj	paraklhsewj	paraklhsewj	para/klhsij			
1	4	RR	----GSF-	14	ἧς	ἡς	ης	ὅς	h~(j	h(j	hj	o/(j			
1	4	V-	1PPI-P--	2933889	παρακαλούμεθα	παρακαλουμεθα	παρακαλουμεθα	παρακαλέω	parakalou/meqa	parakaloumeqa	parakaloumeqa	parakale/w			
1	4	RP	----NPM-	13	αὐτοὶ	αὐτοι	αυτοι	αὐτός	au)toi\	au)toi	autoi	au)to/j			
1	4	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
1	4	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	4	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός	qeou~	qeou	qeou	qeo/j			.
1	5	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	5	C-	--------	4	καθὼς	καθως	καθως	καθώς	kaqw\j	kaqwj	kaqwj	kaqw/j			
1	5	V-	3PAI-S--	631937	περισσεύει	περισσευει	περισσευει	περισσεύω	perisseu/ei	perisseuei	perisseuei	perisseu/w			
1	5	RA	----NPN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
1	5	N-	----NPN-	18050	παθήματα	παθηματα	παθηματα	πάθημα	paqh/mata	paqhmata	paqhmata	pa/qhma			
1	5	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	5	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			
1	5	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	5	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ	h(ma~j	h(maj	hmaj	e)gw/			,
1	5	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
1	5	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
1	5	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	5	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός	Xristou~	xristou	xristou	Xristo/j			
1	5	V-	3PAI-S--	631937	περισσεύει	περισσευει	περισσευει	περισσεύω	perisseu/ei	perisseuei	perisseuei	perisseu/w			
1	5	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	5	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	5	N-	----NSF-	13442	παράκλησις	παρακλησις	παρακλησις	παράκλησις	para/klhsij	paraklhsij	paraklhsij	para/klhsij			
1	5	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			.
1	6	C-	--------	4	εἴτε	εἰτε	ειτε	εἴτε	ei/)te	ei)te	eite	ei/)te			
1	6	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	6	V-	1PPI-P--	2933889	θλιβόμεθα	θλιβομεθα	θλιβομεθα	θλίβω	qlibo/meqa	qlibomeqa	qlibomeqa	qli/bw			,
1	6	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	6	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			
1	6	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις	paraklh/sewj	paraklhsewj	paraklhsewj	para/klhsij			
1	6	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	N-	----GSF-	13634	σωτηρίας	σωτηριας	σωτηριας	σωτηρία	swthri/aj	swthriaj	swthriaj	swthri/a			·
1	6	C-	--------	4	εἴτε	εἰτε	ειτε	εἴτε	ei/)te	ei)te	eite	ei/)te			
1	6	V-	1PPI-P--	2933889	παρακαλούμεθα	παρακαλουμεθα	παρακαλουμεθα	παρακαλέω	parakalou/meqa	parakaloumeqa	parakaloumeqa	parakale/w			,
1	6	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	6	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			
1	6	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις	paraklh/sewj	paraklhsewj	paraklhsewj	para/klhsij			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	6	V-	-PMPGSF-	570817	ἐνεργουμένης	ἐνεργουμενης	ενεργουμενης	ἐνεργέω	e)nergoume/nhj	e)nergoumenhj	energoumenhj	e)nerge/w			
1	6	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	6	N-	----DSF-	13698	ὑπομονῇ	ὑπομονη	υπομονη	ὑπομονή	u(pomonh~|	u(pomonh	upomonh	u(pomonh/			
1	6	RA	----GPN-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	6	A-	----GPN-	18243	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			
1	6	N-	----GPN-	18242	παθημάτων	παθηματων	παθηματων	πάθημα	paqhma/twn	paqhmatwn	paqhmatwn	pa/qhma			
1	6	RR	----GPN-	14	ὧν	ὡν	ων	ὅς	w~(n	w(n	wn	o/(j			
1	6	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	6	RP	----NP--	13	ἡμεῖς	ἡμεις	ημεις	ἐγώ	h(mei~j	h(meij	hmeij	e)gw/			
1	6	V-	1PAI-P--	861313	πάσχομεν	πασχομεν	πασχομεν	πάσχω	pa/sxomen	pasxomen	pasxomen	pa/sxw			,
1	7	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	7	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	7	N-	----NSF-	13442	ἐλπὶς	ἐλπις	ελπις	ἐλπίς	e)lpi\j	e)lpij	elpij	e)lpi/j			
1	7	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			
1	7	A-	----NSF-	13443	βεβαία	βεβαια	βεβαια	βέβαιος	bebai/a	bebaia	bebaia	be/baioj			
1	7	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	7	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			·
1	7	V-	-XAPNPM-	830913	εἰδότες	εἰδοτες	ειδοτες	οἶδα	ei)do/tej	ei)dotej	eidotej	oi~)da			
1	7	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	7	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
1	7	N-	----NPM-	9858	κοινωνοί	κοινωνοι	κοινωνοι	κοινωνός	koinwnoi/	koinwnoi	koinwnoi	koinwno/j			
1	7	V-	2PAI-P--	894081	ἐστε	ἐστε	εστε	εἰμί	e)ste	e)ste	este	ei)mi/			
1	7	RA	----GPN-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	7	N-	----GPN-	18242	παθημάτων	παθηματων	παθηματων	πάθημα	paqhma/twn	paqhmatwn	paqhmatwn	pa/qhma			,
1	7	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
1	7	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	7	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	7	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις	paraklh/sewj	paraklhsewj	paraklhsewj	para/klhsij			.
1	8	D-	--------	8	Οὐ	οὐ	ου	οὐ	Ou)	ou)	ou	ou)			
1	8	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	8	V-	1PAI-P--	861313	θέλομεν	θελομεν	θελομεν	θέλω	qe/lomen	qelomen	qelomen	qe/lw			
1	8	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			
1	8	V-	-PAN----	304513	ἀγνοεῖν	ἀγνοειν	αγνοειν	ἀγνοέω	a)gnoei~n	a)gnoein	agnoein	a)gnoe/w			,
1	8	N-	----VPM-	9922	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός	a)delfoi/	a)delfoi	adelfoi	a)delfo/j			,
1	8	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	8	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	8	N-	----GSF-	13634	θλίψεως	θλιψεως	θλιψεως	θλῖψις	qli/yewj	qliyewj	qliyewj	qli~yij			
1	8	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			
1	8	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	8	V-	-AMPGSF-	572353	γενομένης	γενομενης	γενομενης	γίνομαι	genome/nhj	genomenhj	genomenhj	gi/nomai			
1	8	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	8	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
1	8	N-	----DSF-	13698	Ἀσίᾳ	ἀσια	ασια	Ἀσία	A)si/a|	a)sia	asia	A)si/a			,
1	8	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	8	P-	--------	7	καθ	καθ	καθ	κατά	kaq	kaq	kaq	kata/			
1	8	N-	----ASF-	13570	ὑπερβολὴν	ὑπερβολην	υπερβολην	ὑπερβολή	u(perbolh\n	u(perbolhn	uperbolhn	u(perbolh/			
1	8	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	8	N-	----ASF-	13570	δύναμιν	δυναμιν	δυναμιν	δύναμις	du/namin	dunamin	dunamin	du/namij			
1	8	V-	1API-P--	2935425	ἐβαρήθημεν	ἐβαρηθημεν	εβαρηθημεν	βαρέω	e)barh/qhmen	e)barhqhmen	ebarhqhmen	bare/w			,
1	8	C-	--------	4	ὥστε	ὡστε	ωστε	ὥστε	w/(ste	w(ste	wste	w/(ste			
1	8	V-	-APN----	2411393	ἐξαπορηθῆναι	ἐξαπορηθηναι	εξαπορηθηναι	ἐξαπορέομαι	e)caporhqh~nai	e)caporhqhnai	ecaporhqhnai	e)capore/omai			
1	8	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ	h(ma~j	h(maj	hmaj	e)gw/			
1	8	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	8	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	8	V-	-PAN----	304513	ζῆν	ζην	ζην	ζάω	zh~n	zhn	zhn	za/w			·
1	9	C-	--------	4	ἀλλὰ	ἀλλα	αλλα	ἀλλά	a)lla\	a)lla	alla	a)lla/			
1	9	RP	----NPM-	13	αὐτοὶ	αὐτοι	αυτοι	αὐτός	au)toi\	au)toi	autoi	au)to/j			
1	9	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	9	RP	----DPM-	13	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ	e(autoi~j	e(autoij	eautoij	e(autou~			
1	9	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	9	N-	----ASN-	17666	ἀπόκριμα	ἀποκριμα	αποκριμα	ἀπόκριμα	a)po/krima	a)pokrima	apokrima	a)po/krima			
1	9	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	9	N-	----GSM-	9538	θανάτου	θανατου	θανατου	θάνατος	qana/tou	qanatou	qanatou	qa/natoj			
1	9	V-	1XAI-P--	863361	ἐσχήκαμεν	ἐσχηκαμεν	εσχηκαμεν	ἔχω	e)sxh/kamen	e)sxhkamen	esxhkamen	e/)xw			,
1	9	C-	--------	4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na			
1	9	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	9	V-	-XAPNPM-	830913	πεποιθότες	πεποιθοτες	πεποιθοτες	πείθω	pepoiqo/tej	pepoiqotej	pepoiqotej	pei/qw			
1	9	V-	1PAS-P--	861441	ὦμεν	ὠμεν	ωμεν	εἰμί	w~)men	w)men	wmen	ei)mi/			
1	9	P-	--------	7	ἐφ	ἐφ	εφ	ἐπί	e)f	e)f	ef	e)pi/			
1	9	RP	----DPM-	13	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ	e(autoi~j	e(autoij	eautoij	e(autou~			
1	9	C-	--------	4	ἀλλ	ἀλλ	αλλ	ἀλλά	a)ll	a)ll	all	a)lla/			
1	9	P-	--------	7	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/			
1	9	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	9	N-	----DSM-	9602	θεῷ	θεω	θεω	θεός	qew~|	qew	qew	qeo/j			
1	9	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	9	V-	-PAPDSM-	566721	ἐγείροντι	ἐγειροντι	εγειροντι	ἐγείρω	e)gei/ronti	e)geironti	egeironti	e)gei/rw			
1	9	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
1	9	A-	----APM-	9987	νεκρούς	νεκρους	νεκρους	νεκρός	nekrou/j	nekrouj	nekrouj	nekro/j			·
1	10	RR	----NSM-	14	ὃς	ὁς	ος	ὅς	o\(j	o(j	oj	o/(j			
1	10	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	10	RD	----GSM-	11	τηλικούτου	τηλικουτου	τηλικουτου	τηλικοῦτος	thlikou/tou	thlikoutou	thlikoutou	thlikou~toj			
1	10	N-	----GSM-	9538	θανάτου	θανατου	θανατου	θάνατος	qana/tou	qanatou	qanatou	qa/natoj			
1	10	V-	3AMI-S--	637569	ἐρρύσατο	ἐρρυσατο	ερρυσατο	ῥύομαι	e)rru/sato	e)rrusato	errusato	r(u/omai			
1	10	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ	h(ma~j	h(maj	hmaj	e)gw/			
1	10	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	10	V-	3FMI-S--	637057	ῥύσεται	ῥυσεται	ρυσεται	ῥύομαι	r(u/setai	r(usetai	rusetai	r(u/omai			,
1	10	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	10	RR	----ASM-	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j			
1	10	V-	1XAI-P--	863361	ἠλπίκαμεν	ἠλπικαμεν	ηλπικαμεν	ἐλπίζω	h)lpi/kamen	h)lpikamen	hlpikamen	e)lpi/zw			
1	10	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
1	10	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	10	D-	--------	8	ἔτι	ἐτι	ετι	ἔτι	e/)ti	e)ti	eti	e/)ti			
1	10	V-	3FMI-S--	637057	ῥύσεται	ῥυσεται	ρυσεται	ῥύομαι	r(u/setai	r(usetai	rusetai	r(u/omai			,
1	11	V-	-PAPGPM-	828865	συνυπουργούντων	συνυπουργουντων	συνυπουργουντων	συνυπουργέω	sunupourgou/ntwn	sunupourgountwn	sunupourgountwn	sunupourge/w			
1	11	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	11	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			
1	11	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	11	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			
1	11	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
1	11	N-	----DSF-	13698	δεήσει	δεησει	δεησει	δέησις	deh/sei	dehsei	dehsei	de/hsij			,
1	11	C-	--------	4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na			
1	11	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	11	A-	----GPN-	18243	πολλῶν	πολλων	πολλων	πολύς	pollw~n	pollwn	pollwn	polu/j			
1	11	N-	----GPN-	18242	προσώπων	προσωπων	προσωπων	πρόσωπον	prosw/pwn	proswpwn	proswpwn	pro/swpon			
1	11	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	11	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	11	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ	h(ma~j	h(maj	hmaj	e)gw/			
1	11	N-	----NSN-	17538	χάρισμα	χαρισμα	χαρισμα	χάρισμα	xa/risma	xarisma	xarisma	xa/risma			
1	11	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
1	11	A-	----GPM-	10051	πολλῶν	πολλων	πολλων	πολύς	pollw~n	pollwn	pollwn	polu/j			
1	11	V-	3APS-S--	2673409	εὐχαριστηθῇ	εὐχαριστηθη	ευχαριστηθη	εὐχαριστέω	eu)xaristhqh~|	eu)xaristhqh	euxaristhqh	eu)xariste/w			
1	11	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ	u(pe\r	u(per	uper	u(pe/r			
1	11	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			.
1	12	RA	----NSF-	10	Ἡ	ἡ	η	ὁ	H(	h(	h	o(			
